,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,1.05,1.0281389254,0.99894711313,1.0066382895,1.0121334073,1.0156240733,1.0098825245,1.0490419347,1.0092242356,1.0027785488,1.0057351897,1.0004191657,0.99634971413,0.98470681608
1,1.05,1.0285456909,0.99873120143,1.0059842637,1.0151829589,1.0377252473,1.0206992817,1.05,1.0160464968,1.0116355066,1.0203263782,1.0221441497,1.0159008406,0.99706952621
2,1.05,1.0283718909,1.0094271267,1.0100921657,1.0160824478,1.0240395088,1.0193404216,1.05,1.0170376818,1.0106577101,1.0137955751,1.0090168611,1.0047348941,0.99292831324
3,1.05,1.030157101,1.0083532523,1.0045933571,1.010561464,1.015419706,1.0077808483,1.0481160754,1.0059828826,0.99990309714,1.0040010827,1.0001210704,0.99554119565,0.98247369739
4,1.05,1.0303250353,1.0077292263,1.0040004362,1.0099215822,1.0229736429,1.012824305,1.05,1.0109900797,1.0053991767,1.0105246556,1.0075987146,1.0028609429,0.98860782297
5,1.05,1.0292687629,1.0014912185,1.0073420662,1.0130779583,1.01763751,1.0142680041,1.05,1.0127506619,1.0060694117,1.0084164167,1.0025719704,0.99863245226,0.98775136388
6,1.05,1.0285456909,0.99873120144,1.0059842637,1.0151829589,1.0377252473,1.0206992817,1.05,1.0160464968,1.0116355067,1.0203263783,1.0221441497,1.0159008407,0.99706952623
7,1.05,1.0303250352,1.0077292272,1.0040004365,1.0099215824,1.0229736431,1.0128243051,1.05,1.0109900799,1.0053991768,1.0105246558,1.0075987147,1.0028609431,0.98860782312
8,1.05,1.0301571006,1.0083532596,1.0045933592,1.0105614654,1.0154197077,1.0077808503,1.0481160774,1.0059828846,0.99990309913,1.0040010845,1.0001210722,0.99554119744,0.98247369935
9,1.05,1.030157101,1.0083532523,1.0045933571,1.010561464,1.015419706,1.0077808483,1.0481160754,1.0059828826,0.99990309714,1.0040010827,1.0001210704,0.99554119565,0.98247369739
10,1.05,1.0297575116,1.0060308703,1.0060990579,1.0117889547,1.0164489249,1.0098682099,1.05,1.008379614,1.002131708,1.0057094633,1.0012223513,0.99684931089,0.9844424164
11,1.05,1.0296833306,1.0052212582,1.0049613634,1.0119786757,1.020379759,1.0123455971,1.05,1.0092980521,1.0034133519,1.0081011875,1.0051196669,1.0002326479,0.98643596149
12,1.05,1.0280580368,0.99976347639,1.0106916354,1.0157341838,1.0175939621,1.0148378021,1.05,1.0149543039,1.0080111741,1.0095164128,1.0025289648,0.99904827539,0.98916376121
13,1.05,1.029268763,1.001491218,1.007342066,1.0130779582,1.0176375099,1.014268004,1.05,1.0127506618,1.0060694116,1.0084164166,1.0025719703,0.99863245217,0.98775136379
14,1.05,1.0301571006,1.0083532597,1.0045933592,1.0105614654,1.0154197077,1.0077808503,1.0481160774,1.0059828846,0.99990309914,1.0040010845,1.0001210722,0.99554119745,0.98247369936
15,1.05,1.0289769377,0.99953989457,1.0083310261,1.0138855533,1.01761337,1.0145625341,1.05,1.0135806852,1.0068003779,1.0088282972,1.002555711,0.99878248408,0.98828737417
16,1.05,1.0266965141,0.99513473182,0.99751837454,1.0044913659,1.0192779998,1.012631709,1.05,1.0088706754,1.0029599539,1.0074341802,1.0039847802,0.99930478855,0.98580345359
17,1.05,1.030157101,1.0083532523,1.0045933571,1.010561464,1.015419706,1.0077808483,1.0481160754,1.0059828826,0.99990309714,1.0040010827,1.0001210704,0.99554119565,0.98247369739
18,1.05,1.0285895639,1.0049176814,1.0061841083,1.0144795674,1.0352832148,1.0211047686,1.05,1.0169881587,1.0121819447,1.0196261973,1.0198426805,1.014100564,0.99691600541
19,1.05,1.0302291655,1.0076452091,1.0039128064,1.0102820537,1.0165098943,1.0117658201,1.05,1.0087900127,1.0024286831,1.0058321541,1.0013567734,0.99690888169,0.98469776671
20,1.05,1.0265656187,0.99608233142,0.99850216594,1.0049986286,1.0186412396,1.0095092944,1.0497805676,1.0067838189,1.0011128042,1.0061733445,1.0032298043,0.99843895012,0.98421716735
21,1.05,1.0297855512,1.0051405953,1.0041512715,1.0115813256,1.0211029447,1.0154878091,1.05,1.0114421687,1.0053230889,1.0094362096,1.0059602357,1.0011819272,0.98809188919
22,1.05,1.0290569114,1.0056149215,1.0077226379,1.0131509108,1.0255540396,1.0191131914,1.05,1.017909939,1.0117609754,1.0152231003,1.0103931893,1.0062944028,0.99412250271
23,1.05,1.0285456909,0.9987312014,1.0059842637,1.0151829589,1.0377252473,1.0206992817,1.05,1.0160464968,1.0116355066,1.0203263783,1.0221441497,1.0159008407,0.99706952622
24,1.05,1.0285456909,0.99873120142,1.0059842637,1.0151829589,1.0377252473,1.0206992817,1.05,1.0160464968,1.0116355066,1.0203263783,1.0221441497,1.0159008407,0.99706952622
