,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,0.1587028778,0.28800756886,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.14973925174,0.28782536406,0.0,0.0,0.24,0.0,0.17465656643,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.058802021589,0.38162956647,0.0,0.0,0.24,0.0,0.18947772174,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.16065997587,0.2393242805,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.17667832667,0.2351320828,0.0,0.0,0.24,0.0,0.22159795491,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.15369579466,0.26452716606,0.0,0.0,0.24,0.0,0.21974718526,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.14973925158,0.28782536875,0.0,0.0,0.24,0.0,0.1746565664,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.17667831887,0.23513209232,0.0,0.0,0.24,0.0,0.22159795419,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.16065990557,0.23932434974,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.16065997587,0.2393242805,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.14906911883,0.24433310202,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.15687685084,0.24247494215,0.0,0.0,0.24,0.0,0.22445145087,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.14790219671,0.27674695945,0.0,0.0,0.24,0.0,0.23664555812,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.15369579946,0.26452716091,0.0,0.0,0.24,0.0,0.21974718569,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.16065990524,0.23932435007,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.15092397657,0.28101594005,0.0,0.0,0.24,0.0,0.22377996665,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.26669502181,0.30591397181,0.0,0.0,0.24,0.0,0.22274598665,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.16065997587,0.2393242805,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.15399049492,0.23959717316,0.0,0.0,0.24,0.0,0.17223952887,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.17227587164,0.23522550541,0.0,0.0,0.24,0.0,0.22790740199,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.24885157668,0.31103798289,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.16780351576,0.24584025588,0.0,0.0,0.24,0.0,0.20572126282,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.16252569804,0.23619671686,0.0,0.0,0.24,0.0,0.19083370261,0.0,0.0,0.0,0.0,0.0,0.0
