,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
0,1.0594016276150058,1.0029675807635083,1.038060511884727,1.0288687705256463,1.0425951128259807,1.0546930370731427,1.0250263421395496,1.0175248690647976,1.0218096329514075,1.0143605530774928,1.013579800203167,1.0418964824500545,1.0344825401113886,1.0135919450099486,1.0101929565604255,1.010986537874695,1.0210045022493381,1.0177121378156035,1.0038630824248478,1.007692820579793,1.0057474421558008,1.0333456207130016,1.0184533575747883,1.01322820546015,1.0144160210080932,1.0235536347438645,1.013186804149712,1.012078611577082,1.058081415875772,1.03722846595653,1.0178232866312422,1.0179441213394111,1.008721072833274,0.997008614115685,0.9813037174866036,1.0197576863345668,1.0309149197367553,1.021990380245011,1.0118681848874116,1.0433400055251791,1.0208871068032186,1.0118021346411201,1.0235293840386275,1.0262187541895151,1.0307928231033017,1.0220712314728782,1.0070272007815606,1.008858749269826,1.0100580586219023,1.0222233235985656,1.0294742079309491,1.0301793674685906,1.0255747220436144,1.035187876900094,0.9900000000000001,1.04,0.9800000000000001,0.9900000000000001,1.02,1.0300000000000002,1.04,1.04,1.0100000000000002,-0.2599999999999999,0.07,-0.11999999999999988,0.04,0.06,0.04,0.05,0.06,0.12,0.12,0.05,0.13,0.03,0.03,1.214781825903098,0.0,0.046104988772637356,1.1247521936288483e-26,1.1664913886252597e-26,1.21708707534173
1,1.0520340280177822,0.9939319217267857,1.0290635181883765,1.0181299974654332,1.0497253765612315,1.04709731442146,1.013736835392464,1.0113109200938055,1.0184570753368147,1.0112489315909614,1.028640697598938,1.0596701128188573,1.0598856887565677,1.0172301604901535,1.0108448672322696,1.0152952678542961,1.020618916837106,1.0176652366001764,1.0066057982966612,1.0125323399704025,1.0232230607823471,1.0386874429246504,1.0096182878831308,1.0055498706708281,1.0066848746400348,1.0238071738383736,1.0080983668972279,1.006979552581725,1.0436336263831354,1.0439574780885574,1.0149963645550235,1.009022409666641,1.0160289744038307,0.9912332762700324,0.9784822674168157,1.0187037708528355,1.032425860838597,1.0190323631026919,1.0353708425815944,1.0320151369367594,1.008532887058196,1.007776519037896,1.0170083401852614,1.0237999411486998,1.0344603334892135,1.0294995825505684,1.0181929986361336,1.0163839203031457,1.012934626544401,1.0176205553535018,1.0262219194615336,1.0112333064756687,1.023820605025816,1.0245889410386646,1.0,1.0300000000000002,1.0100000000000002,1.0,1.0,1.0300000000000002,1.0,1.02,1.0,-0.21999999999999986,0.09,-0.17999999999999994,0.05,0.05,0.07,0.07,0.06,0.11,0.11,0.04,0.11,0.03,0.05,1.2100562745174306,0.0,0.00951432318944212,1.6590856230008818e-26,1.593258716846684e-26,1.2105319906769028
2,1.0539211872342373,0.9961142027135507,1.0316587011225984,1.0213895400805681,1.0352922115697534,1.021401857796966,1.0171712505445651,1.0124394545451165,1.0146248621109513,1.007969587748179,1.0195189265139353,1.0373290085650586,1.0534413757612597,1.0152149885136195,1.0100667581419216,1.0129723667051485,1.0250578368690748,1.0207823900660233,1.0159407676795151,1.0195991441365788,1.0207867021925792,1.037532581528345,1.0211295759108396,1.0158119442024527,1.0170943528764942,1.0270498300030826,1.0117152137127718,1.0075016676963848,1.0500684107898328,1.0385271658198605,1.0168024191239682,1.018090425209773,1.0154599697355224,0.9925239038348127,0.9787033589047346,1.0188884839394625,1.0318594699343409,1.0249647520999101,1.0314916057876329,1.0450818666883204,1.0248822092913936,1.0280185489584535,1.0299372072857427,1.0255895800581543,1.03807704375294,1.031008350736308,1.0167703330094797,1.0146594951021488,1.0041541069956026,1.0202360230853118,1.030374080158485,1.0150014223483188,1.0268731098933201,1.0377049290389604,1.0,1.0300000000000002,1.0,0.9900000000000001,1.0,1.02,1.02,1.0,0.9900000000000001,-0.20999999999999985,0.08,-0.1399999999999999,0.04,0.05,0.05,0.07,0.07,0.1,0.1,0.05,0.11,0.04,0.05,1.2086605786209133,0.0,0.0,8.048833346814821e-27,1.2138313182337196e-26,1.2086605786209133
3,1.0545878707083165,0.9950453511854489,1.0248203978359005,1.0182657870653036,1.0461443312934917,1.0486905308138261,1.017641520914504,1.006536372066522,1.0130249034281555,1.0051517371316079,1.0280677907323728,1.0464334885283244,1.0318219606429706,1.0193452534294773,1.0114359017825083,1.01452391860588,1.0105134416221484,1.0076246803383813,1.00229773623544,1.0090813237814031,1.02101898288042,1.031231070121967,1.013238544083185,1.0093502179348264,1.009834066943624,1.0261687399379866,1.0151109746187206,1.0140974709787467,1.0504488452727805,1.040983727226387,1.0135973623716579,1.0213457896774676,1.0192855228954918,0.992532445954402,0.980361351753943,1.0226206516727572,1.037645574002654,1.0197462443082719,1.0192553939123883,1.037121668731265,1.0203922350207904,1.0230106638020204,1.0240793728314743,1.0265233077875338,1.0350661927748646,1.033808630779535,1.024693733659574,1.0246278880667044,1.0299067227459826,1.0237895825129144,1.0253129117474291,1.0219465229126439,1.0203505367324937,1.0361125608471398,1.0,1.0300000000000002,1.0100000000000002,1.02,1.0100000000000002,1.04,1.0,1.0100000000000002,1.0100000000000002,-0.21999999999999986,0.08,-0.11999999999999988,0.05,0.06,0.03,0.07,0.08,0.14,0.08,0.04,0.12,0.02,0.05,1.2121760170628217,0.0,0.0,1.6804689452926917e-26,1.2641245616126801e-26,1.2121760170628217
4,1.0487211646681054,1.0019116015649296,1.035291340162859,1.0260501860895908,1.0517341610514557,1.0345771224118303,1.0232678948874712,1.017182925972642,1.021548174299461,1.0136971668764343,1.0284279994022472,1.0456539623651209,1.0599580323452786,1.0184298074235925,1.0129789810951473,1.0173963743371126,1.0129108306045638,1.0099725397620594,1.0048580531995144,1.0110639280558686,1.0153299232513375,1.0339375038670549,1.0241504851931216,1.0175454535792652,1.0196566384016517,1.023715901730115,1.0219398138529983,1.0172802026418328,1.0487114852124857,1.0312043082411877,1.017355926713661,1.0218320209507858,1.0232349224217798,0.9894703642379231,0.9715886475382716,1.008494075597751,1.0223873154769039,1.0118529792540105,1.027818577149402,1.0393317402676672,1.016831068940794,1.0205335660390003,1.0211286751863737,1.019873041749902,1.0276926007564686,1.0180101852463357,1.0097732425997255,1.0089630463474073,1.0103261227026787,1.0130045661134732,1.0301416623711261,1.0026311817609463,1.0326424163925403,1.0319686835506412,1.0,1.06,1.0,1.02,1.02,1.02,1.0100000000000002,1.0,1.02,-0.2899999999999999,0.1,-0.08999999999999986,0.06,0.06,0.04,0.09,0.07,0.1,0.07,0.06,0.1,0.03,0.05,1.2154217148660569,0.0,0.0,3.888855890537856e-27,6.672567547837733e-27,1.2154217148660569
5,1.0576794190221397,0.9966638188490198,1.0292372308676623,1.0184979938221155,1.0484644539318555,1.0414386959316206,1.0184106133843447,1.0102580964750776,1.0130605017004062,1.0086550754290693,1.0315466252939638,1.0519074816761889,1.0393074940211766,1.0217954083418235,1.014790702383392,1.0205785690887998,1.023941570173442,1.02045698302397,1.0193128955908162,1.0220240917485282,1.0215196192909328,1.0370971837220782,1.0168882035599196,1.0127165196467616,1.013921992434696,1.0249770694437825,1.0195841399280061,1.0153096715239835,1.0342506846883894,1.0384917356421441,1.024438490479794,1.0114023806747654,1.0293516160963532,0.9981064254260292,0.9822688864527347,1.0196058016984622,1.0312321974025955,1.022184080341189,1.0096822612724545,1.0439734985010856,1.0263669084047446,1.030436942799445,1.0283908818821492,1.0178765963115548,1.0345790702398114,1.0257094269437015,1.0133391977021968,1.014580370641199,1.0234851554114528,1.0179640311673208,1.0298311877795987,1.011632725029871,1.0258710247379976,1.017764175133685,1.0100000000000002,1.0300000000000002,1.02,0.9900000000000001,0.9800000000000001,1.02,0.9900000000000001,0.9900000000000001,1.0300000000000002,-0.1499999999999998,0.07,-0.1499999999999999,0.05,0.06,0.04,0.08,0.06,0.13,0.12,0.07,0.11,0.02,0.05,1.2108937312628048,0.0,0.004412754915087622,1.7996355958183486e-26,7.62743805667866e-27,1.211114369008559
6,1.0495602716054955,1.0008970961167543,1.0346125311651435,1.0248891847443353,1.0426865613106815,1.0545838831090717,1.021360714023319,1.0185457865858643,1.024773221401667,1.018145949598572,1.0323659847031041,1.039273468676961,1.0591628571609542,1.0300436987513606,1.0231801344036149,1.0267720223489543,1.0249715522689349,1.0221942845607226,1.0071621973456415,1.0058903957376573,1.0195021213536297,1.0345791015158965,1.0149770706370462,1.0102712900943702,1.0114570136202723,1.0261929267759853,1.0284825478028623,1.0234365614386323,1.0523574099887012,1.0444264644241177,1.020816675702426,1.02617853017025,1.0236324535294585,0.9943300713384501,0.9803236106080679,1.0201300852427468,1.034258495669327,1.0183908343780486,1.0072257633840964,1.038268135621019,1.0189147125324505,1.0157234519170426,1.0219121308347567,1.0249235551391698,1.0361077157501855,1.0295432189074343,1.0202654263705708,1.020094779407721,1.0342282941468737,1.0131040010322712,1.02142764935249,1.0043644699433492,1.0370941359486472,1.0279578999311607,0.9900000000000001,1.06,1.0300000000000002,1.0,1.04,1.0,1.0300000000000002,0.9800000000000001,1.0100000000000002,-0.19999999999999984,0.07,-0.16999999999999993,0.04,0.06,0.05,0.08,0.06,0.13,0.12,0.05,0.1,0.02,0.04,1.205376461224184,0.0,0.00660956527969174,1.7191689440766374e-26,1.438194762150096e-26,1.2057069394881685
7,1.0597410012107251,0.9979561628513167,1.0327890528444543,1.0245788215987037,1.0282611059901194,1.0309938039326365,1.0206998069678397,1.0067425528740617,1.011112969394955,1.0055710416611339,1.0274191463980615,1.0254452311869546,1.021523345945185,1.0285517696593924,1.0276498384312034,1.023764663262527,1.0205289652276017,1.0171527694979203,1.0161129393645751,1.0151046552648095,1.0202288800794037,1.02950179754222,1.0138773220362731,1.0100649100132255,1.0110683001687788,1.032045142840094,1.0261274925486135,1.0202263501258815,1.0476930162354892,1.0322305288224676,1.0230828868474928,1.0291344322032334,1.0225991857306094,0.9994634536605178,0.9854395832084765,1.0241507678814146,1.0370876900703427,1.0230508383184924,1.0205975747120584,1.0395515809787612,1.0137557132829538,1.0136880522943952,1.022919762472134,1.033453875494699,1.0381446507296421,1.0287191797475814,1.0166304581737275,1.0148133116579754,1.0207253794819267,1.009828269962946,1.0176683914508766,0.99984985963322,1.024864297237849,1.037512438337074,1.0,1.0500000000000003,1.02,0.9900000000000001,1.0100000000000002,1.0100000000000002,1.0100000000000002,1.0100000000000002,0.9900000000000001,-0.21999999999999986,0.07,-0.1299999999999999,0.05,0.06,0.04,0.08,0.07,0.09,0.12,0.06,0.12,0.02,0.01,1.2198478248940174,0.0,0.007531430108438875,1.375205141962304e-26,1.359307184462887e-26,1.2202243963994395
8,1.051796337859496,1.0035947310417053,1.0393848819883,1.0277966750820475,1.0307326057253183,1.0224717622807,1.0233789937254358,1.0103146924262438,1.0131585758758967,1.006821675010451,1.020168237806347,1.0352667439701362,1.0232414562670378,1.0150673755774748,1.0104621695500642,1.0109574684096507,1.0133500066915007,1.009668829807214,1.0002258716512615,1.0092483531456489,1.0165238645733725,1.0309552277049427,1.0118538480583261,1.0071206305425955,1.0087740488271137,1.0257486872176291,1.0184850165787964,1.012766730921933,1.0477068959167137,1.035825361005835,1.016205374479286,1.0145190042207588,1.0170034059178812,0.9934490756291606,0.9804654142801835,1.0221645569203384,1.0377548655773705,1.0233377489884563,1.038871363543791,1.0370645998403176,1.0112288229792437,1.0054181852991226,1.0186022054489026,1.0290033549570696,1.0327302922816808,1.0267695865736974,1.017777228646798,1.0179416891499105,1.0345321474750084,1.0092150744018171,1.0177408346615509,0.9972867258187728,1.0224192692007157,1.0435048180112285,0.9800000000000001,1.0300000000000002,0.9800000000000001,0.9900000000000001,1.0300000000000002,1.02,0.9900000000000001,1.02,1.02,-0.17999999999999983,0.06,-0.1499999999999999,0.04,0.04,0.04,0.08,0.08,0.09,0.09,0.05,0.11,0.02,0.05,1.2207871406262965,0.0,0.0,1.64647985059908e-26,1.564722968756592e-26,1.2207871406262965
9,1.046114649922212,0.9873781537314237,1.0225613817234254,1.0115672768190025,1.0414705482165916,1.0556760343280822,1.0085266843749332,1.009259386444664,1.013963825868233,1.0054964067655747,1.0221382368030842,1.0514590950284728,1.0457309846661995,1.0261658393730377,1.0306644167609733,1.0243242736998797,1.0110031032330669,1.0063356725842907,1.0070574253096278,1.010456112251076,1.0219674505039502,1.0406572675909695,1.0316959322921133,1.0243426807203688,1.0263073653216734,1.0364683011550937,1.0183050576292167,1.0146703733596305,1.0444225977761523,1.0469896515298631,1.01572425997653,1.0177862130427338,1.0231401879566657,0.9910521101043029,0.978895610179253,1.0219454325597725,1.0406367164318477,1.0124156109793794,1.0006422567697844,1.0323480365811437,1.0140939359396526,1.0188564783154899,1.019169909013844,1.0127431467273154,1.0340272519227607,1.0253693784524802,1.0118284533433268,1.0090960763654573,1.005255026490241,1.005474098304668,1.0166690045395004,0.9939076265720961,1.0264483503314819,1.027223818261458,1.0,1.0300000000000002,1.0,1.02,0.9800000000000001,1.0,1.0100000000000002,1.02,0.9900000000000001,-0.22999999999999987,0.07,-0.07999999999999985,0.04,0.06,0.05,0.09,0.07,0.1,0.09,0.06,0.1,0.03,0.02,1.2176343983234126,0.0,0.0,1.0742605395114213e-26,8.223071652362708e-27,1.2176343983234126
10,1.0584219068602332,1.0106185539174688,1.04465890249483,1.034652577212202,1.0218423144339874,1.038742831492722,1.0305358469751826,1.0181893585821136,1.023609181999614,1.0164763564224926,1.0270505823922003,1.059699176773683,1.046182038837933,1.023756817002335,1.020160496673971,1.0194118722566217,1.0257399827104987,1.0228047731217107,1.0120924095045718,1.0180117694219957,1.0296652505849813,1.038342416841076,1.020667773631271,1.0157225462670605,1.0168900818985243,1.0325312434300156,1.027887331658563,1.0198054845871438,1.0506683600163838,1.033909454115669,1.0250679775226053,1.0240305294632985,1.028677597887851,1.0001160248491305,0.9859919096034597,1.0256675481843196,1.0396091797801337,1.0249335579979642,1.0334414675393477,1.0378598051327406,1.0227064964044716,1.0312114535563184,1.024665571206373,1.0166290101304973,1.03347555573413,1.0305341093174716,1.0203504883529648,1.0196806938082446,1.0164490511685622,1.026022669968965,1.0373402943518941,1.0222382872003506,1.0310188699677785,1.0236146908403552,0.9600000000000001,1.0300000000000002,0.9900000000000001,0.9900000000000001,1.0,1.0100000000000002,1.04,1.0100000000000002,1.02,-0.1499999999999998,0.07,-0.1399999999999999,0.06,0.04,0.05,0.04,0.06,0.08,0.14,0.06,0.13,0.03,0.02,1.2077802268001807,0.0,0.0006626771618636756,1.2650694309526317e-26,4.9163073225690824e-27,1.207813360658274
11,1.0584537071477125,1.0017218297074502,1.0360786653833678,1.023066551458336,1.0503944240341343,1.0462932301655516,1.02390575413104,1.0192484370210997,1.0224205913803661,1.0165663980544228,1.0317824680511167,1.0440361304787913,1.0363062875898161,1.0198074103635117,1.012950048247364,1.017450973190805,1.0262287627206912,1.022911933839676,1.0117757205842268,1.018076596740037,1.035816551168065,1.0499809719879982,1.0322055091143307,1.0252542196190386,1.0271014396156601,1.0380126134656666,1.0231516090849264,1.022223816631216,1.046607775008669,1.057633097654358,1.027551000300443,1.0332218821810553,1.0309305466331804,1.0004908152683378,0.9841319217655256,1.0227222581973157,1.0364516952748177,1.0175751313504038,1.0097170399573683,1.038038128021507,1.0143429939417183,1.0109983196644743,1.0190545537606481,1.0202360423521548,1.0274859868848114,1.0184268189556,1.0050960645162754,1.005364955760871,1.0036540507964142,1.0157498300487509,1.029159827053181,1.0109322898424584,1.0327631105149324,1.0181941489236308,1.0100000000000002,1.02,0.9900000000000001,0.9900000000000001,0.9900000000000001,1.04,1.0100000000000002,0.9400000000000001,1.0300000000000002,-0.19999999999999984,0.06,-0.09999999999999987,0.05,0.05,0.04,0.08,0.06,0.15,0.12,0.05,0.12,0.04,0.04,1.2073997693741125,0.0,0.0,1.2767182688584552e-26,1.720884870548872e-26,1.2073997693741125
