,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.05,1.0292379534566953,1.0007598566337008,0.9944582448760217,1.035090597404546,1.05,0.9,1.02,0.9800000000000001,0.9400000000000001,0.05,0.01,0.35000339521634577,0.25021751662461444,0.25,0.0,0.24,9040.950469816058,9.536743172944284e-08,0.0,0.0,5.829384863581093e-30,0.0,9041.045837247788
1,1.05,1.0407599590998842,1.0361166666819293,1.05,1.0102515153504221,1.0446995608792158,1.1,1.1,0.9900000000000001,1.0,0.05,0.04,0.3500187017182979,0.49902402843652477,0.7363853815344887,0.25,0.4829871837090144,10531.595353503928,9.536743172944284e-08,0.0,0.0,2.4960860322679897e-29,0.0,10531.690720935658
2,1.05,1.031020453001887,1.010729462073472,1.0028527910905782,1.0477965285329698,1.0499923505913282,1.0,0.9,0.9900000000000001,0.9600000000000001,0.02,0.05,0.3499909059425315,0.5001259764648899,0.0,0.25,0.0,8996.443884911809,4.768371586472142e-08,0.0,0.0,6.963742930737601e-30,0.0,8996.491568627673
3,1.05,1.05,1.0486996478607904,1.009991936278658,1.038214669226265,0.9876576733204286,0.9,1.08,0.9500000000000001,0.9900000000000001,0.0,0.02,0.3556939852282264,1.0,0.49771100924214634,0.5001905713935698,0.0,10599.465422027526,9.536743150739824e-08,0.0,0.0,5.9990391306474315e-30,0.0,10599.560789459034
4,1.0497023705474011,1.0374653405577678,1.05,1.05,1.0495919662528526,1.0499702954106356,1.04,1.1,0.9900000000000001,0.9700000000000001,0.03,0.0,0.0,0.7560179267072331,1.0,0.31050687730102716,1.850608317669955e-05,10462.019840840587,9.536743150739824e-08,0.0,0.0,1.1619476919846207e-28,0.0,10462.115208272095
5,1.0403743723798533,1.029541151489549,1.009954299684864,1.0116137229844147,1.05,1.05,0.9800000000000001,1.1,0.9600000000000001,0.9600000000000001,0.05,0.05,0.3499624419704144,0.737564881066773,0.0,0.0,1.0,10077.312195121627,9.536743150739824e-08,0.0,0.0,1.92940760018034e-30,0.0,10077.407562553135
6,1.0255040370142705,1.007475890433913,0.9875429509994316,0.9628266284374966,1.0166314489550545,1.0375946580419848,1.04,0.9500000000000001,0.9600000000000001,0.93,0.03,0.03,0.34983636592782524,0.4910374251712108,0.0,0.13338437812107368,0.4525338489294437,9627.167328083637,0.0,0.0,0.0,2.3238953839692414e-28,0.0,9627.167328083637
7,1.05,1.0370503194724048,1.0161893541746052,1.0238671596737827,1.05,1.0039540997022434,0.9800000000000001,0.9800000000000001,1.1,0.93,0.03,0.0,0.34989935527583266,0.24652898810029217,0.25,0.7427397808214532,0.4922062651708892,9998.039306792383,9.536743172944284e-08,0.0,0.0,1.1619476919846207e-28,0.0,9998.134674224113
8,1.05,1.0293594433328732,0.9895393647783547,0.9955786311539686,1.028629171119979,1.05,0.93,1.04,0.9700000000000001,0.9,0.01,0.05,0.3504177303966265,0.0,0.0,0.49948223871704817,0.24,9102.151823978,9.536743172944284e-08,0.0,0.0,5.829384863581093e-30,0.0,9102.24719140973
9,1.0499328631988283,1.026988526326862,0.9980662111876913,1.0052161193486002,1.05,1.0246575545819898,0.9600000000000001,1.1,1.0100000000000002,0.9600000000000001,0.03,0.05,0.3502876318303333,0.2500241381000738,0.25,0.25,0.0012827049543371403,9000.296008322908,4.7683715642676816e-08,0.0,0.0,1.1715947299855224e-28,0.0,9000.34369203855
10,1.05,1.041793712976788,1.0090592457126817,1.022133622786652,0.9978498766522069,1.0151686309812091,1.1,0.9800000000000001,0.9500000000000001,0.9800000000000001,0.03,0.05,0.34863742023269123,0.0,0.7499136381411511,0.49990975407423976,0.4977117584504529,10052.794403859985,4.768371586472142e-08,0.0,0.0,1.1715947299855224e-28,0.0,10052.84208757585
11,1.05,1.0308250811846182,0.9959837081500411,0.9974690056692975,1.0498304092072381,1.028908282792887,0.9900000000000001,0.9700000000000001,1.02,0.9500000000000001,0.01,0.0,0.34994426069655554,0.2500053604246072,0.25,0.0,0.24,9038.141903738891,4.768371586472142e-08,0.0,0.0,4.864681063490923e-30,0.0,9038.189587454755
12,1.05,1.0304843547463052,0.995038050472994,1.0058458756925148,1.0498954050431915,1.0422575227422999,0.9700000000000001,0.9500000000000001,1.0100000000000002,0.9700000000000001,0.04,0.04,0.3500260488282333,0.2504595785396282,0.25,0.25,0.0,8995.693778058572,4.768371586472142e-08,0.0,0.0,4.799231304517945e-29,0.0,8995.741461774436
13,1.05,1.0399161582023249,1.05,1.021290247043907,1.0473154687015662,1.0121280221419826,0.9900000000000001,0.9,1.0500000000000003,0.9500000000000001,0.05,0.01,0.06618023450695507,1.0,0.0,1.0,0.0,10401.597132390685,9.536743150739824e-08,0.0,0.0,5.829384863581093e-30,0.0,10401.692499822193
14,1.011788023426156,1.001984481196241,0.9781588762098045,0.9693581612445364,1.0066086327775041,1.0301932853299876,0.91,0.9,0.9700000000000001,0.9,0.05,0.04,0.3449046685863039,0.4999958735420872,0.48674637295062056,0.742257046480465,0.0,9992.605727631402,0.0,0.0,0.0,2.4960860322679897e-29,0.0,9992.605727631402
15,1.05,1.0418458806921946,1.0263638584657366,1.0124296595680728,1.0268036721765057,1.0247829507462585,0.9700000000000001,1.0100000000000002,1.0100000000000002,0.9400000000000001,0.05,0.04,0.34947747350094915,0.7494813743616071,0.49647157736202874,0.0,0.4749778094600027,9979.68068479209,4.768371586472142e-08,0.0,0.0,2.4960860322679897e-29,0.0,9979.728368507955
16,1.05,1.0433194768810428,1.05,1.0219082869314642,1.0128201639761638,1.05,1.1,1.1,0.9,0.9500000000000001,0.03,0.03,0.3498508269610932,0.9949272714441474,0.25,0.4820965158929455,0.0,10021.506196504437,1.4305114737211966e-07,0.0,0.0,2.3238953839692414e-28,0.0,10021.649247651809
17,1.05,1.031336194942117,1.012564416514991,1.0002098199129479,1.014513777156117,1.0441403984131021,1.1,0.93,0.9600000000000001,0.9400000000000001,0.05,0.01,0.3500484467704368,0.5029913956772604,0.0,0.0,0.24,9050.730701264152,4.768371586472142e-08,0.0,0.0,5.829384863581093e-30,0.0,9050.778384980016
18,1.05,1.030117640944632,1.0027819874764512,1.0075217626364876,1.05,1.041186016406595,1.0,0.9400000000000001,1.0100000000000002,0.9600000000000001,0.05,0.03,0.3503638675268918,0.2503792216559112,0.25,0.25,0.0,8995.01612035068,9.536743150739824e-08,0.0,0.0,1.1715947299855224e-28,0.0,8995.111487782187
19,1.049929807494993,1.0292250245077896,0.992483756768533,0.998542210489931,1.05,1.05,0.9,1.0500000000000003,0.9800000000000001,0.91,0.0,0.05,0.3500345409694401,0.00038788378287416036,0.25,0.5001026558101433,0.0,9060.661531719508,9.536743128535363e-08,0.0,0.0,9.6470380009017e-31,0.0,9060.756899150794
20,1.05,1.0381109375872404,1.0158267905807434,1.0260052963729718,1.0473425794943123,1.0318536284773416,1.0,1.0300000000000002,0.9700000000000001,0.93,0.0,0.03,0.3642817204353859,0.25969613723946766,0.97316484036161,0.25,0.24,10088.911471633533,4.768371586472142e-08,0.0,0.0,1.1619476919846207e-28,0.0,10088.959155349397
21,1.0498537397370409,1.0389153252850192,1.0498633356899145,1.03351088007917,1.05,1.05,1.0300000000000002,1.1,0.9800000000000001,0.9800000000000001,0.03,0.03,0.34511485158772376,0.8049998773735156,0.21115680580090557,0.24722141607646989,0.46148051189680944,10107.391018688035,9.536743172944284e-08,0.0,0.0,2.3238953839692414e-28,0.0,10107.486386119765
22,1.0494668165943786,1.0392218334185521,1.0414164233911827,1.019139998337515,1.0499995230814971,0.9826884092186879,0.9700000000000001,1.1,1.02,0.92,0.0,0.02,0.3276430399221896,0.7772844977578388,0.20797517911472824,0.25,0.5176234035759651,10117.072654370357,0.0,0.0,0.0,5.9990391306474315e-30,0.0,10117.072654370357
23,1.05,1.0309361976038358,1.0134031878875454,1.0073764759691648,1.05,1.05,0.9600000000000001,1.02,0.9800000000000001,0.9800000000000001,0.04,0.05,0.350141032372574,0.5001006154684123,0.25,0.0006006496656789028,0.0,8992.58307441644,1.4305114692803045e-07,0.0,0.0,2.4960860322679897e-29,0.0,8992.726125563368
24,1.05,1.05,1.048109988848694,1.0169780316132457,1.0134189004857217,1.011919019750868,0.9500000000000001,1.1,0.9,0.9700000000000001,0.03,0.0,0.34689156239716895,1.0,0.7411784867016254,0.22977345100510368,0.0,10580.9013042836,9.536743150739824e-08,0.0,0.0,1.1619476919846207e-28,0.0,10580.996671715107
25,1.05,1.042226325362276,1.0341596421847725,1.0229496351196146,1.042486443419842,1.0148998251702466,1.0100000000000002,0.9800000000000001,0.9700000000000001,0.9900000000000001,0.05,0.04,0.34997093685641967,0.7447652958765086,0.7212831610846603,0.24958140725382727,0.0,9976.513334670175,4.768371586472142e-08,0.0,0.0,2.4960860322679897e-29,0.0,9976.561018386039
26,1.0248591727503826,1.0068117727680168,0.9826311802640726,0.9725117791626701,1.05,1.0463908276711873,0.9400000000000001,1.1,0.9,0.92,0.02,0.02,0.3499022475306122,0.25083383882743515,0.0,0.25,0.24,9078.333393434435,4.7683715642676816e-08,0.0,0.0,1.1998078261294863e-29,0.0,9078.381077150078
27,1.05,1.0360345607712633,1.0479816055494358,1.05,1.05,1.0324481343214873,1.02,1.1,1.02,1.0100000000000002,0.0,0.05,0.0,0.7154771998715621,0.9815960462871112,0.0,0.37548736638223834,10562.357607546479,1.4305114759416426e-07,0.0038408672835953395,0.0,9.6470380009017e-31,0.0,10600.909331530025
