,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.05,1.045450082353167,1.0140947634115922,0.9999281348497769,1.0146439213514855,1.0100000000000002,0.93,0.9700000000000001,0.05,0.4,0.3254218880627933,0.4216322100087874,1.0,9873.208749513631,4.768371586472142e-08,0.0,0.0,9.6470380009017e-31,0.0,9873.256433229495
1,1.05,1.0418549155107015,1.05,1.05,1.0460490579492345,0.9900000000000001,1.0100000000000002,0.9600000000000001,0.03,0.4,0.7142857142857143,0.42857142857142855,0.5902394620532007,9857.266940599873,1.4305114737211966e-07,0.0,0.0,1.1619476919846207e-28,0.0,9857.409991747245
2,1.05,1.0438080512356027,1.0498931082248604,0.9759751884482991,1.0342577764101262,0.93,0.9700000000000001,1.08,0.04,0.4,1.0,0.3065438536871554,0.42857142857142855,9819.50239752954,4.768371586472142e-08,0.0,0.0,2.3996156522589726e-29,0.0,9819.550081245405
3,1.05,1.0418140313311015,1.0498121362226809,1.0213732165118676,1.0081952585241043,1.0100000000000002,1.08,0.9600000000000001,0.03,0.40823385005278223,0.7142857142857143,0.5862191346817197,0.42857142857142855,9884.892336025956,4.768371586472142e-08,0.0,0.0,1.1619476919846207e-28,0.0,9884.94001974182
4,1.05,1.036930011700082,1.0164204713588727,0.9875356461054271,1.0457631160755734,0.91,1.0300000000000002,1.0,0.03,0.4,0.5753144515470514,0.0,0.2857142857142857,8734.816568105876,4.768371586472142e-08,0.0,0.0,1.1619476919846207e-28,0.0,8734.86425182174
5,1.05,1.0354630674542988,1.0197204098666697,0.9708295290503446,1.05,0.92,0.9700000000000001,1.08,0.01,0.4,0.7142857142857143,0.11863221445042826,0.0,8739.106213131356,9.536743172944284e-08,0.0,0.0,4.864681063490923e-30,0.0,8739.201580563085
6,1.05,1.042377564577586,1.046003439690455,1.0160224426642077,1.05,0.9600000000000001,0.9500000000000001,1.0100000000000002,0.02,0.4,0.7142857142857143,0.3455588323763563,0.6816172047278879,9873.94788219655,9.536743172944284e-08,0.0,0.0,5.9990391306474315e-30,0.0,9874.04324962828
7,1.0481887140735442,1.0412303829630178,1.041382845663285,0.9757608065907162,1.0238966746744214,0.9900000000000001,0.9600000000000001,1.04,0.03,0.4,0.7142857142857143,0.3360089239475323,0.7064788051455111,9874.9117650772,0.0,0.0,0.0,1.1619476919846207e-28,0.0,9874.9117650772
8,1.05,1.05,1.0182912417821117,1.0213634381478114,0.990496978581862,0.9700000000000001,1.02,0.91,0.04,1.4,0.0,0.060221304491313035,0.7142857142857143,12283.954582911076,9.536743150739824e-08,0.0,0.0,2.3996156522589726e-29,0.0,12284.049950342584
9,1.05,1.05,1.026312074554173,1.0377026628159955,0.9692028528006367,1.0,1.0100000000000002,0.93,0.01,0.41147881768811617,0.6920261970898659,1.0,0.2857142857142857,10226.073486187732,9.536743150739824e-08,0.0,0.0,4.864681063490923e-30,0.0,10226.16885361924
10,1.0467533518330445,1.0378600498754034,1.041289474482437,1.0136274576544142,1.0431367835192646,1.0,0.9700000000000001,1.0,0.02,0.4413203611038226,1.0,0.42857142857142855,0.2857142857142857,9891.843037589599,0.0,0.0,0.0,5.9990391306474315e-30,0.0,9891.843037589599
11,1.05,1.0450069202964642,1.0419160176237585,0.9913990825038284,1.05,0.91,1.0700000000000003,0.9600000000000001,0.0,0.4,0.7142857142857143,0.036820167161339734,1.0,9817.436242429216,9.536743172944284e-08,0.0,0.0,0.0,0.0,9817.531609860946
12,1.05,1.05,1.0368649910885994,1.05,1.05,0.9500000000000001,0.9,0.9,0.04,0.46083885676398195,1.0,0.0,0.7142857142857143,9900.184118779274,1.907348639029749e-07,0.0,0.0,2.3996156522589726e-29,0.0,9900.374853643178
13,1.005702854353107,0.9969318863856408,0.9880185213176934,1.05,0.9973655352817422,1.1,0.9900000000000001,0.9,0.05,0.5503292540851998,0.6122960067786587,0.6009229815714795,0.42857142857142855,10197.361583802627,4.7683715642676816e-08,0.00498162474699318,0.0,9.6470380009017e-31,0.0,10247.2255149882
14,1.05,1.05,1.05,1.0012250767818158,0.9886742723388057,0.9800000000000001,1.0100000000000002,0.93,0.02,0.4,1.0,0.08456239963316622,0.7142857142857143,9943.07377163994,1.4305114759416426e-07,0.0,0.0,5.9990391306474315e-30,0.0,9943.216822787534
15,1.05,1.03269729913878,1.0169414539974164,0.9912750174701115,1.0246590711314412,0.9,1.0500000000000003,0.9800000000000001,0.05,0.0,0.6516539956568507,0.2857142857142857,0.2857142857142857,9055.833177476949,4.768371586472142e-08,0.0,0.0,9.6470380009017e-31,0.0,9055.880861192813
16,1.05,1.0291037345946923,1.010151923972866,1.0173762074113801,1.05,1.0,0.9700000000000001,1.02,0.02,0.0,2.6677637638296332e-05,0.5714285714285714,0.6607393542890301,9113.38882808294,9.536743150739824e-08,0.0,0.0,5.9990391306474315e-30,0.0,9113.484195514447
17,0.9966952609887098,0.9908092255036914,0.9979817373132095,0.9984375371911758,1.05,0.9,1.1,0.9500000000000001,0.04,0.4385976963716608,0.7129100164515131,0.615312276946017,0.42857142857142855,10043.386164825972,4.768371586472142e-08,0.0,0.0,2.3996156522589726e-29,0.0,10043.433848541836
18,1.05,1.0414395709020925,1.05,1.0156272661017514,1.0161812873589522,1.04,1.1,0.9800000000000001,0.04,0.6,0.5714285714285714,0.5778868087905781,0.40346324940803524,10100.605974361019,9.536743172944284e-08,0.00019472893070299202,0.0,2.3996156522589726e-29,0.0,10102.648631099779
19,1.0203482192892634,1.0047984847360298,1.0199434914038341,1.048829579582475,1.0328575860239826,0.9700000000000001,0.9800000000000001,0.9,0.03,0.0,1.0,0.0,0.2857142857142857,9049.173218312819,0.0,0.0,0.0,1.1619476919846207e-28,0.0,9049.173218312819
20,1.05,1.0327537218599356,1.0004364048982413,1.0440145378490673,1.0480414307169317,0.9800000000000001,1.0900000000000003,0.9400000000000001,0.02,0.4,0.0,0.13709719219945776,0.7069134441295177,8789.280413946914,4.768371586472142e-08,0.0,0.0,5.9990391306474315e-30,0.0,8789.328097662778
21,1.05,1.0414679346597226,1.0046841631116545,0.9946903210179978,1.05,0.9,1.1,1.0300000000000002,0.02,0.4,0.41724295360370095,0.6145590702400586,0.7142857142857143,9913.704178724167,9.536743172944284e-08,0.0,0.0,5.9990391306474315e-30,0.0,9913.799546155897
22,1.0196857894146298,1.0098306499429965,1.019061235502428,1.05,0.993519718661667,1.1,0.9600000000000001,0.9,0.02,0.40152766917315735,0.6054720872551663,0.42857142857142855,0.7142857142857143,9916.575265329888,4.768371586472142e-08,0.0,0.0,5.9990391306474315e-30,0.0,9916.622949045752
23,1.05,1.0317679033318612,1.0117102791422437,1.018406317079158,1.00701589288456,1.02,1.02,0.9900000000000001,0.05,0.4,0.30091385947662397,0.6824098987086331,0.0,8927.564061950327,4.768371586472142e-08,0.0,0.0,9.6470380009017e-31,0.0,8927.61174566619
24,1.05,1.0351358734454006,1.023283345703116,1.05,1.006924458120084,1.0100000000000002,1.02,0.92,0.03,0.4,0.40411167923405494,0.0,0.42857142857142855,8754.434939935323,9.536743172944284e-08,0.0,0.0,1.1619476919846207e-28,0.0,8754.530307367053
25,1.004105006399313,0.9921090594911363,0.9977963007452688,1.0290804985238944,1.0251665275270043,1.02,0.9900000000000001,0.9500000000000001,0.01,0.4,0.7142857142857143,0.6355594658900064,0.42857142857142855,9961.1292442935,0.0,0.0,0.0,4.864681063490923e-30,0.0,9961.1292442935
26,1.05,1.05,1.0235563074069114,0.9966432199390725,1.002800475324045,0.93,1.1,0.9800000000000001,0.05,0.43106712536291175,0.5714285714285714,0.7033106090920807,0.6933030856922532,10299.046277562036,9.536743150739824e-08,0.0,0.0,9.6470380009017e-31,0.0,10299.141644993544
27,1.0392503142543317,1.0313703630159337,1.0035842125379795,1.0316202930365943,1.026577302970856,1.02,0.9900000000000001,0.9400000000000001,0.03,0.6,0.573385971145319,0.7055841162152627,0.2857142857142857,10053.836499998022,0.0,0.0,0.0,1.1619476919846207e-28,0.0,10053.836499998022
28,1.0241683306811538,1.016542826959275,1.0179760405481952,1.0261263123241327,1.0318984652635508,1.0,0.92,0.9500000000000001,0.05,0.4235650908079378,0.42857142857142855,0.3002922866261979,0.9917170471226298,9877.850538532184,0.0,0.004508145172534894,0.0,9.6470380009017e-31,0.0,9922.931990257533
29,1.05,1.0339430490010857,0.9988351244347061,1.05,1.05,0.91,1.1,0.9500000000000001,0.03,0.4,0.0,0.4115425310760619,0.42857142857142855,8788.129619423267,1.4305114759416426e-07,0.0,0.0,1.1619476919846207e-28,0.0,8788.272670570861
30,1.05,1.0423211712558187,1.05,0.9993265572943386,1.0157193115411443,1.0300000000000002,1.0500000000000003,1.0,0.04,0.4,0.7142857142857143,0.3491770502597527,0.6963167483176481,9897.539392542383,9.536743172944284e-08,0.0,0.0,2.3996156522589726e-29,0.0,9897.634759974113
31,1.05,1.0403002449602035,1.05,1.05,1.0421934100350578,1.0300000000000002,0.9800000000000001,0.9800000000000001,0.0,0.4,0.5714285714285714,1.0,0.2857142857142857,10035.351149478785,1.4305114737211966e-07,0.0,0.0,0.0,0.0,10035.494200626157
32,1.0371816789700334,1.0268490657884097,0.9934450215288713,0.9902979704814374,1.037103616735245,0.93,1.0900000000000003,1.0300000000000002,0.02,0.5555893349980741,0.2928836715015681,0.5896409229894536,0.7124976661283491,10037.784364425712,0.0,0.0,0.0,5.9990391306474315e-30,0.0,10037.784364425712
33,1.0291181394343163,1.0195117329379395,1.0167649030131525,1.0246165686096773,1.05,0.9900000000000001,1.0300000000000002,0.9900000000000001,0.03,0.6,0.6857708334698289,0.5714285714285714,0.2871237915139041,10025.369025391821,4.768371542063221e-08,0.0,0.0,1.1619476919846207e-28,0.0,10025.416709107241
34,1.0248777314556183,1.0129257991825305,0.9949977736603749,1.024119264684967,0.9925728526834914,1.0300000000000002,0.91,0.9500000000000001,0.0,0.2,0.42857142857142855,0.7142857142857143,0.31305159158221535,9290.920028862989,0.0,0.034443209075936794,0.0,0.0,0.0,9635.352119622357
35,1.033114234700161,1.013652265480334,1.0009940936436483,1.0367726727729716,1.024412943941546,1.04,0.9400000000000001,0.92,0.05,0.2,0.02942458606987794,0.3514483146280271,0.7065956853668651,9081.567517503368,0.0,0.006122614632158463,0.0,9.6470380009017e-31,0.0,9142.793663824954
36,1.05,1.0432294391911758,1.0313533333977982,1.000969681719863,1.0452549059457021,0.9500000000000001,1.0,1.02,0.01,0.4,0.7142857142857143,0.01776877821125682,1.0,9753.669541971594,4.768371586472142e-08,0.0,0.0,4.864681063490923e-30,0.0,9753.717225687458
37,1.048531103885281,1.0401072154036894,1.0333073025746864,1.0401680510824263,1.0163434385254635,1.0300000000000002,1.0,0.9600000000000001,0.04,0.4522613184894061,0.2857142857142857,0.9958962051365654,0.42857142857142855,9964.850311473407,0.0,0.0,0.0,2.3996156522589726e-29,0.0,9964.850311473407
38,1.05,1.04109386676266,1.0258533378039847,0.9909350713110723,1.0498734637843299,0.9600000000000001,1.0300000000000002,1.0700000000000003,0.03,0.4,0.7142857142857143,0.5912378628024234,0.42857142857142855,9863.626630579434,4.768371586472142e-08,0.0,0.0,1.1619476919846207e-28,0.0,9863.674314295298
39,1.05,1.0458654756726413,1.0102602754209185,0.9871527532271606,0.9969495416845157,1.0500000000000003,0.92,1.02,0.04,0.6,0.699740382994793,0.5714285714285714,0.2857142857142857,10036.281676417933,4.768371586472142e-08,0.0,0.0,2.3996156522589726e-29,0.0,10036.329360133797
40,1.0298767654697272,1.0129347846561716,1.0059000710977477,0.9878638980021789,1.05,0.9600000000000001,1.06,1.02,0.02,0.0,0.42857142857142855,0.14285714285714285,0.9534595049217622,9405.278701187726,4.768371586472142e-08,0.058709311987708235,0.0,5.9990391306474315e-30,0.0,9992.419504780673
41,1.006144349039532,0.9868446259740761,0.9929569011996697,0.9929984902150921,1.0485767607028416,0.9400000000000001,0.9600000000000001,1.0100000000000002,0.05,0.4,0.7142857142857143,0.2857142857142857,0.0,8866.640576614927,0.0,0.0,0.0,9.6470380009017e-31,0.0,8866.640576614927
42,1.047276692906585,1.0282897042331132,1.0100982795882227,0.9872803128669603,1.05,0.9700000000000001,1.1,1.02,0.05,0.4,0.0,0.4208085634471603,0.42857142857142855,8792.771653595762,4.7683715642676816e-08,0.0,0.0,9.6470380009017e-31,0.0,8792.819337311405
43,1.0351997797107864,1.0275163192940735,1.0091837271062152,1.05,0.9716713611796407,1.1,0.9500000000000001,0.9400000000000001,0.02,0.4,0.6689482865443359,0.703455291061593,0.4080223068697066,9987.163915570945,4.768371542063221e-08,0.017072240619733614,0.0,5.9990391306474315e-30,0.0,10157.934005483701
44,1.05,1.043021757153762,1.003593943867088,0.99679320855749,1.05,0.9400000000000001,1.0100000000000002,1.0300000000000002,0.01,0.6,0.2857142857142857,0.5714285714285714,0.6851299867029708,10030.634554149627,9.536743172944284e-08,0.0,0.0,4.864681063490923e-30,0.0,10030.729921581356
45,1.05,1.0399100327686877,1.05,1.032814022843164,1.05,0.9900000000000001,0.9900000000000001,1.0,0.02,0.4,0.7142857142857143,1.0,0.04632383292073701,9875.08438667516,1.4305114737211966e-07,0.0,0.0,5.9990391306474315e-30,0.0,9875.227437822532
46,1.030385448659756,1.0126309537412819,0.975438198902341,1.042014557557206,1.008399335063205,1.0,0.9800000000000001,0.91,0.05,0.4,0.1266603113177771,0.03133495566596315,0.7142857142857143,8854.766781853188,0.0,0.0,0.0,9.6470380009017e-31,0.0,8854.766781853188
47,1.045118522139672,1.02784964426787,1.0189604620816388,0.9809841940628827,1.05,0.9800000000000001,0.9400000000000001,1.0500000000000003,0.04,0.4,0.2857142857142857,0.2857142857142857,0.2857142857142857,8734.080893406426,4.768371586472142e-08,0.0,0.0,2.3996156522589726e-29,0.0,8734.12857712229
48,1.05,1.031540142293668,1.0136663377309747,1.0043374204054039,1.0410464350435709,1.0,0.92,1.0100000000000002,0.05,0.4,0.5714285714285714,0.0,0.2857142857142857,8721.476970029798,4.768371586472142e-08,0.0,0.0,9.6470380009017e-31,0.0,8721.524653745662
49,1.05,1.0383515544663444,1.0151871356411313,1.014392903270022,1.0146069567264027,0.9800000000000001,1.1,0.93,0.0,0.4,0.6908612833861096,0.14285714285714285,0.0,8765.447584145119,4.768371586472142e-08,0.0,0.0,0.0,0.0,8765.495267860982
50,1.0209615341394198,1.001459596029689,0.9967145613718856,1.0427672208763168,1.0064410986189767,0.9500000000000001,1.1,0.9,0.04,0.4,0.42857142857142855,0.42857142857142855,0.021190758944927127,8851.077133868572,0.0,0.0,0.0,2.3996156522589726e-29,0.0,8851.077133868572
51,1.05,1.0341774462065603,0.9973075624875953,1.0341656509066275,1.05,0.9600000000000001,1.08,0.9,0.05,0.40784999118181664,0.42857142857142855,0.2857142857142857,0.14285714285714285,8852.11932425992,9.536743195148745e-08,0.0,0.0,9.6470380009017e-31,0.0,8852.214691691872
52,1.05,1.0302434385941992,1.012539844369246,0.9849573121222867,1.025,1.0300000000000002,0.9600000000000001,1.0,0.03,0.4,0.2857142857142857,0.0,0.0,8502.19405886492,4.768371586472142e-08,0.0,0.0,1.1619476919846207e-28,0.0,8502.241742580783
53,1.05,1.0435646729943753,1.0234504144155245,0.9768840788684523,1.0498150223403433,0.9500000000000001,1.0500000000000003,1.1,0.02,0.6,0.7142857142857143,0.5714285714285714,0.2857142857142857,10045.043878298067,4.768371586472142e-08,0.0,0.0,5.9990391306474315e-30,0.0,10045.091562013931
54,1.05,1.030590825267267,1.0243214942312953,1.0087684710448204,1.0401556890306491,0.9800000000000001,1.06,1.0,0.03,0.6,0.2857142857142857,0.03277819918777097,0.3186127040903287,8911.14051268998,4.768371586472142e-08,0.0,0.0,1.1619476919846207e-28,0.0,8911.188196405845
55,1.05,1.0328353004839228,1.030709734471413,1.016055331641026,1.0197449716321614,1.02,0.9600000000000001,0.9600000000000001,0.03,0.4,0.5714285714285714,0.0,0.2857142857142857,8726.419435729831,4.768371586472142e-08,0.0,0.0,1.1619476919846207e-28,0.0,8726.467119445695
56,1.05,1.0390998739931994,1.0430656405457361,1.0485891604462376,1.0312020642489772,1.04,1.0100000000000002,0.9600000000000001,0.02,0.4,0.5714285714285714,0.8917421233281404,0.2857142857142857,9936.9262125475,4.768371586472142e-08,0.0,0.0,5.9990391306474315e-30,0.0,9936.973896263364
57,1.05,1.05,1.0380484558052938,1.05,1.019172550375747,0.9500000000000001,0.9800000000000001,0.91,0.01,0.4,1.0,0.2857142857142857,0.5714285714285714,10003.609872348981,1.4305114692803045e-07,0.0,0.0,4.864681063490923e-30,0.0,10003.75292349591
58,1.0348849479607674,1.0148415679804537,0.9821032255085332,1.0035599653051845,1.0288014218471044,0.9500000000000001,1.06,0.9900000000000001,0.03,0.16647229752551296,0.33641860008574215,0.14285714285714285,0.646912549663368,9182.577091770863,0.0,0.0074029441367423066,0.0,1.1619476919846207e-28,0.0,9256.606533138287
59,1.05,1.034428322911564,1.0162371526419,1.0197689523443212,1.05,0.9900000000000001,1.02,0.9900000000000001,0.04,0.4,0.5714285714285714,0.0,0.2857142857142857,8721.334412840188,9.536743128535363e-08,0.0,0.0,2.3996156522589726e-29,0.0,8721.429780271474
60,1.0463227916013795,1.0281880471428002,0.9988020933660943,1.036610863529936,1.0000921317638736,1.0,1.0,0.91,0.0,0.4,0.14285714285714285,0.41954301700333096,0.2857142857142857,8848.933093070222,0.0,0.0,0.0,0.0,0.0,8848.933093070222
61,1.0404214106050387,1.0219849266638021,0.9973288175511654,0.9746503895687758,1.05,0.9400000000000001,1.06,0.9700000000000001,0.05,0.0,0.6463709256556163,0.0,0.5714285714285714,9052.51507130497,4.7683715642676816e-08,0.0,0.0,9.6470380009017e-31,0.0,9052.562755020612
62,1.0369081300815945,1.0206920750312112,0.9934630023993907,1.05,1.0229481997456018,0.9900000000000001,0.92,0.91,0.04,0.4,0.42857142857142855,0.42857142857142855,0.0026119305466506602,8789.288716091443,4.768371586472142e-08,0.0,0.0,2.3996156522589726e-29,0.0,8789.336399807307
63,1.05,1.0319357872834882,1.0013500649957519,1.014995928184117,1.0486594691778452,1.0300000000000002,0.9,0.9500000000000001,0.03,0.4,0.42857142857142855,0.11241608004450779,0.2857142857142857,8778.361732440047,4.768371586472142e-08,0.0,0.0,1.1619476919846207e-28,0.0,8778.409416155911
64,1.05,1.0272206392506475,1.0042419536598748,1.030081199282403,1.0499160915579229,1.02,0.91,0.9700000000000001,0.02,0.4,0.2857142857142857,0.0,0.0,8499.6189170444,4.768371586472142e-08,0.0,0.0,5.9990391306474315e-30,0.0,8499.666600760263
65,1.05,1.034461839253527,1.0206160749565347,0.9957602479105125,1.025,1.04,0.9,1.0,0.04,0.4,0.5714285714285714,0.0,0.2857142857142857,8722.151626570934,4.768371586472142e-08,0.0,0.0,2.3996156522589726e-29,0.0,8722.199310286798
66,1.0468425434076647,1.0347532956472583,1.0256791656645698,1.027013051776439,1.018983768009416,1.06,1.0,1.0,0.0,0.49819375201223015,0.3331958102350114,1.0,0.3261910269544787,10048.048569749426,0.0,0.0,0.0,0.0,0.0,10048.048569749426
67,1.043670858239122,1.0309975279239412,1.0023234247376986,0.9991605264556453,1.05,0.9400000000000001,0.9600000000000001,0.9700000000000001,0.01,0.4,0.5714285714285714,0.2857142857142857,0.011061459064349424,8766.05478231189,4.768371586472142e-08,0.0,0.0,4.864681063490923e-30,0.0,8766.102466027754
68,1.0493953808764707,1.0419989902587898,1.05,1.0159343192916308,1.0248680157237067,1.0300000000000002,1.06,1.0,0.02,0.5899755411535621,0.5714285714285714,0.7142857142857143,0.2862947044120626,10040.22797431361,4.768371586472142e-08,0.0,0.0,5.9990391306474315e-30,0.0,10040.275658029474
69,1.0499355827207066,1.034488097742585,1.0029200980718926,1.05,1.0488925535767777,1.0,1.0,0.9,0.01,0.4,0.0,0.2857142857142857,0.5714285714285714,8767.029098395891,4.768371586472142e-08,0.0,0.0,4.864681063490923e-30,0.0,8767.076782111755
70,1.0438262213288512,1.0373815769316508,1.0317354102546998,1.0278288002471225,0.9999982009696249,1.02,1.0500000000000003,0.9400000000000001,0.03,0.46963418508895155,0.2857142857142857,0.7142857142857143,0.7142857142857143,9996.844371669293,0.0,0.0,0.0,1.1619476919846207e-28,0.0,9996.844371669293
71,1.045829045941544,1.0363112156711338,1.0021192075082503,1.0222906045541715,1.0410291824838793,0.9700000000000001,1.0900000000000003,0.9700000000000001,0.02,0.4071520042201261,0.4105531574051169,0.6896428366130078,0.6454436421643699,9966.755775121179,0.0,0.0,0.0,5.9990391306474315e-30,0.0,9966.755775121179
72,1.05,1.0416814262293483,1.043347905856919,0.9984283136006685,1.0424594052866623,1.0100000000000002,1.0300000000000002,1.0100000000000002,0.01,0.41359885556400194,0.7142857142857143,0.30403429955564687,0.7084544673176186,9835.696175766096,4.768371586472142e-08,0.005273916816186303,0.0,4.864681063490923e-30,0.0,9888.483027643822
73,1.019430026686214,1.0121707285725827,1.0066805218850277,1.0057320523695876,1.05,0.93,1.0500000000000003,0.9800000000000001,0.0,0.4,1.0,0.33872067185153926,0.4283533302737547,9896.363529640683,4.768371586472142e-08,0.0,0.0,0.0,0.0,9896.411213356547
74,1.05,1.0322173218011048,1.0230608902643212,0.9777364324678486,1.040414173381631,1.0,0.9800000000000001,1.06,0.03,0.4,0.5714285714285714,0.2857142857142857,0.0,8733.610588568497,4.768371586472142e-08,0.0,0.0,1.1619476919846207e-28,0.0,8733.658272284361
75,1.05,1.0401795239179354,1.0266039318986355,1.0204016383170793,1.0154076357146449,1.0,1.1,0.9900000000000001,0.02,0.40523986763949127,0.3214131914904986,0.7142857142857143,0.7142857142857143,9886.892801888655,4.768371586472142e-08,0.0,0.0,5.9990391306474315e-30,0.0,9886.940485604518
76,1.0492908516079602,1.0420354570467414,1.0392176915777755,1.0247918563882952,1.0282454818349336,1.0700000000000003,0.9800000000000001,0.9400000000000001,0.03,0.4192282281875468,0.7142857142857143,0.7142857142857143,0.29670664770116645,9856.709943109483,0.0,0.0,0.0,1.1619476919846207e-28,0.0,9856.709943109483
77,1.05,1.0334481095222265,1.0144731736921755,0.9979946377263129,1.0277626076660222,1.0300000000000002,1.0300000000000002,0.9900000000000001,0.01,0.4,0.2857142857142857,0.2857142857142857,0.2857142857142857,8730.381869475745,4.768371586472142e-08,0.0,0.0,4.864681063490923e-30,0.0,8730.429553191609
78,1.0329512598971848,1.0247207625999808,1.0326234266615721,1.0152412556219796,1.0127222339621,1.06,0.9600000000000001,0.9700000000000001,0.04,0.4,0.700866309891446,0.640523688653482,0.42857142857142855,9956.31589096324,0.0,0.0,0.0,2.3996156522589726e-29,0.0,9956.31589096324
79,1.05,1.0291675390670003,1.0116037708400138,1.0253516600674883,1.05,0.9700000000000001,0.9600000000000001,0.9900000000000001,0.05,0.08064668405528203,0.2857142857142857,0.5714285714285714,0.2857142857142857,9035.946764114924,9.536743150739824e-08,0.0,0.0,9.6470380009017e-31,0.0,9036.042131546432
80,1.05,1.0360231789219103,1.025594661277634,1.01329694568672,1.05,0.9700000000000001,1.0500000000000003,0.9800000000000001,0.02,0.4,0.8571428571428571,0.0,0.0,8738.79774963728,9.536743172944284e-08,0.0,0.0,5.9990391306474315e-30,0.0,8738.89311706901
81,1.0444351720260803,1.033453507257379,1.0298786035738638,1.0110467549700872,1.05,0.9500000000000001,1.0900000000000003,0.9800000000000001,0.02,0.0,0.5714285714285714,0.8873387614097505,0.7142857142857143,10319.792349835612,4.768371586472142e-08,0.0,0.0,5.9990391306474315e-30,0.0,10319.840033551476
82,1.0308219051347582,1.0139925610612632,1.0144036908110643,0.9947614271923451,1.0151634585123759,0.9600000000000001,1.0300000000000002,1.0100000000000002,0.02,0.6,0.42857142857142855,0.0027674184385270435,0.3717220805757637,9114.098939754482,0.0,0.07456626410179723,0.0,5.9990391306474315e-30,0.0,9859.761580772454
83,1.05,1.0318206633287812,1.007675730447843,1.0241081541217043,1.0259260763878397,1.0,1.0500000000000003,0.9500000000000001,0.04,0.4,0.2857142857142857,0.2857142857142857,0.2857142857142857,8733.713848201314,4.768371586472142e-08,0.0,0.0,2.3996156522589726e-29,0.0,8733.761531917178
84,1.0474928217907262,1.0392058916791846,1.0403005150358202,0.971224180303748,1.032192659636388,0.93,0.9800000000000001,1.1,0.05,0.4,1.0,0.42857142857142855,0.33205683078865245,9889.732223590818,0.0,0.0,0.0,9.6470380009017e-31,0.0,9889.732223590818
85,1.0489836330212772,1.032613466074031,1.0029706803772498,1.05,1.05,1.04,0.9500000000000001,0.9600000000000001,0.04,0.41120865053848055,0.14285714285714285,0.3977563826636272,0.42857142857142855,9043.683810337017,9.536743172944284e-08,0.0,0.0,2.3996156522589726e-29,0.0,9043.779177768747
86,1.023368240473013,1.0170417835944046,1.017630902361563,1.036380157742377,0.9914579637054284,1.1,1.02,0.92,0.02,0.5052597846572489,0.39378307093807374,0.9923087410378489,0.42857142857142855,10330.753594119407,0.0,0.0,0.0,5.9990391306474315e-30,0.0,10330.753594119407
87,1.0372367361135657,1.0331328802326645,1.0085117460705804,0.9843032081746081,1.009549536970033,0.91,0.9900000000000001,1.0100000000000002,0.05,0.6,0.42857142857142855,0.2857142857142857,0.8571428571428571,10109.778976776623,0.0,0.0,0.0,9.6470380009017e-31,0.0,10109.778976776623
88,1.05,1.0345480994063967,1.0322165261033793,0.9984184599408148,1.0470657583451848,0.9700000000000001,0.9,1.02,0.03,0.4,0.5714285714285714,0.0,0.2857142857142857,8726.231104773071,4.768371586472142e-08,0.0,0.0,1.1619476919846207e-28,0.0,8726.278788488935
89,1.0316077987394572,1.0143389096599993,0.9775002099051847,0.9878742973821892,1.027066297547675,0.9700000000000001,1.0100000000000002,1.0,0.04,0.4,0.0,0.0,0.8571428571428571,8775.294881560996,0.0,0.0,0.0,2.3996156522589726e-29,0.0,8775.294881560996
