8,0,30.580566768131276945,10,-10,0.99377471425956587225,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
10,0,21.795516341637778623,20,-20,0.97553290539169001949,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
20,0,36.170408407780925586,20,-20,0.97628693085101814209,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
63,0,51.608350394644006087,25,-25,1.0350194745423160203,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
76,0,44.767339293761459373,35,12,0.94348412561131145271,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
84,375,99.131569292141875849,240,-240,0.98857383708459700689,100,1,475,0,0,0,0,0,0,0,0,0,0,0,0
91,155,28.848984008518307576,96,-11,1.0259689462046419628,100,1,255,0,0,0,0,0,0,0,0,0,0,0,0
92,290,50.314507720888457243,153,-153,1.0491172526458674152,100,1,390,0,0,0,0,0,0,0,0,0,0,0,0
98,68,1.0023673989382153593,56,-30,0.97421756337508969015,100,1,168,0,0,0,0,0,0,0,0,0,0,0,0
108,117,-11.366745158792177506,77,-24,0.95520676162576778623,100,1,217,0,0,0,0,0,0,0,0,0,0,0,0
119,1930,1478.9409551884859866,1500,-500,1.1000000000000000888,100,1,2030,0,0,0,0,0,0,0,0,0,0,0,0
124,240,-47.139808929272092541,120,-60,0.9106479969853534806,100,1,340,0,0,0,0,0,0,0,0,0,0,0,0
125,0,217.51975785777500505,200,-25,0.98351380318762215982,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
138,0,325.52932741649124182,350,-125,1.0145408297039431034,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
141,281,52.173670334448374319,75,-50,0.99498483452534591809,100,1,381,0,0,0,0,0,0,0,0,0,0,0,0
143,696,307.14874623265268383,300,-100,1.0337606419116769363,100,1,796,0,0,0,0,0,0,0,0,0,0,0,0
146,84,-10.322995454040032826,35,-15,0.98315129616593310846,100,1,184,0,0,0,0,0,0,0,0,0,0,0,0
147,217,-50.449534325451274697,100,-50,0.98257094886861584548,100,1,317,0,0,0,0,0,0,0,0,0,0,0,0
149,103,-17.558813811217326872,50,-25,1.0129646294573215748,100,1,203,0,0,0,0,0,0,0,0,0,0,0,0
152,372,-48.642510374175145671,175,-50,1.014861057395537447,100,1,472,0,0,0,0,0,0,0,0,0,0,0,0
153,216,48.284510060235845685,90,-50,1.0205103954754328743,100,1,316,0,0,0,0,0,0,0,0,0,0,0,0
156,0,157.74098042094669836,15,-10,0.99181746888842869936,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
170,205,114.35073794484031851,90,-40,0.98348695777916605998,100,1,305,0,0,0,0,0,0,0,0,0,0,0,0
171,0,141.81845018336375119,150,-50,0.94259944319745192498,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
176,228,3.9552980184884063419,90,-45,1.0443469171656971639,100,1,328,0,0,0,0,0,0,0,0,0,0,0,0
177,84,172.52626106000298023,35,-15,1.044321250215604735,100,1,184,0,0,0,0,0,0,0,0,0,0,0,0
185,200,30.141827062029960871,80,-50,1.010873068121350471,100,1,300,0,0,0,0,0,0,0,0,0,0,0,0
186,1200,400.07504228949062508,400,-100,1.0254367790324705467,100,1,1300,0,0,0,0,0,0,0,0,0,0,0,0
187,1200,21.541632611189683644,400,-100,1.0049756085859273824,100,1,1300,0,0,0,0,0,0,0,0,0,0,0,0
190,475,173.24759341868553975,300,-300,1.0260030794557266631,100,1,575,0,0,0,0,0,0,0,0,0,0,0,0
191,1973,715.05781101498587304,1000,-1000,1.046105950045224553,100,1,2073,0,0,0,0,0,0,0,0,0,0,0,0
198,424,150.73507390725808364,260,-260,1.0097283090849491494,100,1,524,0,0,0,0,0,0,0,0,0,0,0,0
213,272,42.417279022248607134,150,-150,1.0230081873455054708,100,1,372,0,0,0,0,0,0,0,0,0,0,0,0
220,100,60.0719648056622475,60,-60,0.99225875768119786713,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
221,450,331.49787937894143397,320,-320,1.0226383258367042206,100,1,550,0,0,0,0,0,0,0,0,0,0,0,0
222,250,69.500820349724165226,300,-300,0.98187488064122330211,100,1,350,0,0,0,0,0,0,0,0,0,0,0,0
227,303,226.64027445523197457,300,-300,0.99086030904957633769,100,1,403,0,0,0,0,0,0,0,0,0,0,0,0
230,345,51.750801902427497225,250,-250,0.98861165303487685829,100,1,445,0,0,0,0,0,0,0,0,0,0,0,0
233,300,215.80759868633822407,500,-500,1.0116301118073711685,100,1,400,0,0,0,0,0,0,0,0,0,0,0,0
236,600,-72.484411487439615485,300,-300,0.9397592038242843504,100,1,700,0,0,0,0,0,0,0,0,0,0,0,0
238,250,191.8061450059428239,200,-200,0.98621657467155965371,100,1,350,0,0,0,0,0,0,0,0,0,0,0,0
239,550,200.08312501558884833,400,-400,1.0166897899211075895,100,1,650,0,0,0,0,0,0,0,0,0,0,0,0
241,575.42999999999994998,-183.22861720240689465,600,-600,1.0494467571855672361,100,1,675.42999999999994998,0,0,0,0,0,0,0,0,0,0,0,0
242,170,76.502787366860843576,100,40,0.98083527441203877117,100,1,270,0,0,0,0,0,0,0,0,0,0,0,0
243,84,75.451423036159241065,80,40,1.022460335788803798,100,1,184,0,0,0,0,0,0,0,0,0,0,0,0
7001,467,51.78570138772562359,210,-210,0.96038059761735483644,100,1,567,0,0,0,0,0,0,0,0,0,0,0,0
7002,623,293.17762695741191692,280,-280,1.0446320515022531339,100,1,723,0,0,0,0,0,0,0,0,0,0,0,0
7003,1210,405.53669064765676922,420,-420,1.0291172897897846727,100,1,1310,0,0,0,0,0,0,0,0,0,0,0,0
7011,234,23.99065303980619035,100,-100,0.9715640972125783037,100,1,334,0,0,0,0,0,0,0,0,0,0,0,0
7012,372,11.626396324125522597,224,-224,0.971515239414717513,100,1,472,0,0,0,0,0,0,0,0,0,0,0,0
7017,330,283.37720149819358539,350,0,1.029983671151404101,100,1,430,0,0,0,0,0,0,0,0,0,0,0,0
7023,185,120.84887231899656967,120,0,1.0126186848234097759,100,1,285,0,0,0,0,0,0,0,0,0,0,0,0
7024,410,57.253553890780381153,224,-224,1.026441841530630894,100,1,510,0,0,0,0,0,0,0,0,0,0,0,0
7039,500,222.18052753303487634,200,-200,1.0319720761977977386,100,1,600,0,0,0,0,0,0,0,0,0,0,0,0
7044,37,4.7529460741695368498,42,0,1.0446255851710379847,100,1,137,0,0,0,0,0,0,0,0,0,0,0,0
7049,474.44654769011378903,54.940798015017776379,10,0,1.0731469366664221354,100,1,2399.0050000000001091,0,0,0,0,0,0,0,0,0,0,0,0
7055,45,35.616160250530860765,25,0,1.062643626390096685,100,1,145,0,0,0,0,0,0,0,0,0,0,0,0
7057,165,52.956485230739588133,90,-90,0.99255508035265005429,100,1,265,0,0,0,0,0,0,0,0,0,0,0,0
7061,400,62.735350207200326622,150,-150,0.99595031415190815594,100,1,500,0,0,0,0,0,0,0,0,0,0,0,0
7062,400,132.03249298641006249,150,0,1.0114798082140969981,100,1,500,0,0,0,0,0,0,0,0,0,0,0,0
7071,116,41.973602084663227174,87,0,0.96464323345907898588,100,1,216,0,0,0,0,0,0,0,0,0,0,0,0
7130,1292,625.32117453600756107,600,-100,1.0198823182439091806,100,1,1392,0,0,0,0,0,0,0,0,0,0,0,0
7139,700,299.88621150877554555,325,-125,1.0526598561879088045,100,1,800,0,0,0,0,0,0,0,0,0,0,0,0
7166,553,315.29770901043923459,300,-200,0.97496909484028160264,100,1,653,0,0,0,0,0,0,0,0,0,0,0,0
9002,0,6.2966199608518245157,2,-2,1.0127410321497327672,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
9051,0,11.612084777091794763,17.350000000000001421,-17.350000000000001421,0.96005863924110146357,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
9053,0,5.2792497142249565911,12.830000000000000071,-12.800000000000000711,1.0128410235278897389,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
9054,50,47.166396855604773464,38,-38,1.0000355291394542601,100,1,150,0,0,0,0,0,0,0,0,0,0,0,0
9055,8,-2.5983094221245979227,6,-6,1.0124828063165887126,100,1,108,0,0,0,0,0,0,0,0,0,0,0,0
