,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,-0.06272246698,-0.097585601098,-0.11978092275,-0.15446090889,-0.13864355585,-0.15443648421,-0.14328939668,-0.19606805421,-0.22615901332,-0.19606805421,-0.21906501197,-0.21906501197,-0.23474387889,-0.23592153738,-0.22720152301,-0.23042866333,-0.24547304196,-0.24755622032,-0.2432724775,-0.2345548,-0.23435409569,-0.24154728497,-0.24254543569,-0.23364094069,-0.2411376142,-0.22332527195,-0.1482221132,-0.24488628658,-0.26036450325
1,0.0,-0.062665944062,-0.097698097554,-0.11991648268,-0.15441910049,-0.13880756823,-0.15451362273,-0.14343422245,-0.1967542597,-0.22682457944,-0.1967542597,-0.21944415806,-0.21944415806,-0.23515328769,-0.23633276556,-0.2277160927,-0.2310376722,-0.24596833534,-0.24810209604,-0.24384893314,-0.23520430208,-0.23499850071,-0.24196508472,-0.24297305903,-0.23371695445,-0.24128290029,-0.22318200147,-0.14831068929,-0.2450277529,-0.26071708312
2,0.0,-0.064187289691,-0.093923102433,-0.11521711879,-0.17747930667,-0.13183058137,-0.15989359456,-0.1275992257,-0.18826177507,-0.21928479384,-0.18826177507,-0.21397513819,-0.21397513819,-0.22952756393,-0.23043413624,-0.22123683174,-0.22392202459,-0.23957876444,-0.24140253776,-0.23693904495,-0.22774226281,-0.22753835694,-0.2356566653,-0.23609007577,-0.22684039809,-0.23427070486,-0.21629458785,-0.13952216849,-0.23751825495,-0.25274659142
3,0.0,-0.062633031169,-0.097773443096,-0.12000771482,-0.15437863663,-0.13891647621,-0.15456043542,-0.1435408793,-0.19685974049,-0.22700294746,-0.19685974049,-0.21989880311,-0.21989880311,-0.23562376982,-0.23674094256,-0.22800802705,-0.23128328256,-0.24632722844,-0.24842511884,-0.24413650463,-0.2354187559,-0.23521452804,-0.24234531359,-0.24330617214,-0.23408659704,-0.24166187006,-0.22356088755,-0.14842181061,-0.24541478645,-0.26111016022
4,0.0,-0.065561284247,-0.091028540158,-0.11158082679,-0.20136870643,-0.12776842704,-0.16716014047,-0.12327960769,-0.15548649817,-0.19772364799,-0.1062615906,-0.20359894866,-0.20359894866,-0.21861054405,-0.21835432597,-0.20630822966,-0.20454192912,-0.22462231905,-0.22459049185,-0.2189630955,-0.2075042014,-0.20762419831,-0.22221337628,-0.22057114642,-0.21608098822,-0.22394037766,-0.2082304496,-0.13449725532,-0.23084068795,-0.24709775874
5,0.0,-0.065783794769,-0.09073957881,-0.11124255567,-0.20132226121,-0.12592437613,-0.16611057546,-0.11293260961,-0.18354443285,-0.21315549515,-0.18354443285,-0.20723870597,-0.20723870597,-0.22256960358,-0.22365183553,-0.2149230426,-0.21758862701,-0.23284404576,-0.23473772504,-0.23040050254,-0.22137565125,-0.22114884344,-0.22872065025,-0.22901449373,-0.21890668852,-0.22623811443,-0.20791938086,-0.1316156299,-0.22890066083,-0.243949617
6,0.0,-0.064008944133,-0.094244633263,-0.11560455186,-0.17721368696,-0.13236937938,-0.16009186506,-0.12813313202,-0.19074868224,-0.22056607961,-0.19074868224,-0.21411800473,-0.21411800473,-0.22968696675,-0.2307172557,-0.22195803513,-0.22494723332,-0.24012244182,-0.24212105082,-0.23779638086,-0.228910153,-0.22869269545,-0.23601903532,-0.23658869873,-0.22660947609,-0.23414333993,-0.21563939842,-0.13988965255,-0.23735530054,-0.25294833295
7,0.0,-0.061597872728,-0.10151183455,-0.12468396393,-0.13282677864,-0.14587391778,-0.14964150098,-0.15951051266,-0.20365728624,-0.23531617382,-0.20365728624,-0.22828397333,-0.22828397333,-0.24444111533,-0.2454300031,-0.23626252404,-0.23975838071,-0.2552012587,-0.25733044234,-0.25291288706,-0.24403288992,-0.24384105151,-0.25130545808,-0.25249640394,-0.24389176723,-0.25169461308,-0.23360790171,-0.15738687676,-0.25612173819,-0.27230714243
8,0.0,-0.061503196803,-0.10164176593,-0.12483592594,-0.13276392227,-0.14606424986,-0.14973683717,-0.15969072836,-0.20447960462,-0.23429873477,-0.20447960462,-0.22640542866,-0.22640542866,-0.24234437826,-0.24356455879,-0.23484652569,-0.23847155509,-0.25339148456,-0.25561397408,-0.25135777027,-0.24280274828,-0.24260823184,-0.24951556604,-0.25090870808,-0.2424678472,-0.25009576045,-0.2323854633,-0.15758594928,-0.25439316564,-0.27020265495
9,0.0,-0.064538229833,-0.093152924575,-0.11428807616,-0.17766151309,-0.13107428639,-0.15954068189,-0.12679546268,-0.18676593441,-0.21659926584,-0.18676593441,-0.21012573002,-0.21012573002,-0.22547727754,-0.22652673737,-0.21783637972,-0.22089055515,-0.23579124755,-0.23776986539,-0.23352296885,-0.22484157728,-0.22463839137,-0.23191227997,-0.23271213424,-0.2235213202,-0.23086811033,-0.21311449497,-0.13868026971,-0.23423084538,-0.24937974482
