,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.05,1.0308257624,1.0179420755,1.0100425425,1.0089809999,1.0039332067,0.99791478696,1.006976544,1.0194320608,1.0127964683,1.05,1.0185014643,1.05,1.0044500754,1.0014183375,1.0085027459,1.0062028151,0.99286172251,0.99103902046,0.99567528208,1.0012114609,1.0021432878,0.99501550692,0.99512391696,1.0057908592,0.98790253507,1.0210500921,0.9990738528,1.001163747,0.9896619633
1,1.05,1.0306920276,1.0183358326,1.0105291475,1.0091439506,1.0047420566,0.99846305613,1.0078683388,1.017366799,1.0133874787,1.05,1.0186532269,1.05,1.0045229415,1.0014006927,1.0088357811,1.0067193692,0.99306099011,0.99136652282,0.99606838799,1.0014751921,1.0023016513,0.99447545506,0.99389207279,1.0012598465,0.98328729787,1.0145091168,1.0003757103,0.99448036919,0.98289679875
2,1.05,1.0302828005,1.0189846095,1.0112826004,1.0036784511,1.0059244219,0.99714962566,1.0113897398,1.0281852758,1.007622348,1.05,1.0171998794,1.0492235599,1.0028620105,0.99963539707,1.0055732555,1.0016851434,0.98984495237,0.98729941541,0.99157667642,0.99668843752,0.99784868608,0.99341890805,0.9937834917,1.0101915113,0.99238422133,1.0289707995,1.0007658709,1.0092540803,0.99784972942
3,1.05,1.0306160268,1.0185582136,1.0108041185,1.0092126962,1.005295874,0.99882066309,1.0084046894,1.0165581638,1.0114352908,1.05,1.0182173632,1.05,1.0039180207,1.0006381794,1.0077466904,1.0050250439,0.99186306097,0.98991438889,0.99449055706,0.99963045188,1.0004996609,0.99349119929,0.99262018052,1.000654551,0.98267068963,1.0143238525,1.0008342379,0.99429104037,0.98270513566
4,1.05,1.0285489651,1.02328335,1.0165471538,0.99888027919,1.0135344458,0.99973767517,1.0185039284,1.0064785846,0.9920000605,1.05,0.9998160808,1.0323627792,0.98495913568,0.98184579701,0.98924269515,0.9856079735,0.97261243183,0.97044419014,0.97502684982,0.9801192689,0.9810527529,0.97437348903,0.97321504658,0.98273951203,0.9644141149,0.99756786268,1.0092222869,0.97716014031,0.96535895101
5,1.05,1.0293511244,1.0209425781,1.0136598104,0.99817076446,1.0089590091,0.99670468059,1.0169227328,1.0179470986,1.0175260134,1.05,1.0208159323,1.05,1.0072570701,1.0047779972,1.0119325492,1.0105333941,0.99675857595,0.99523960019,1.0000129503,1.0063119594,1.0073387684,0.99978310095,1.0017198991,1.0168593421,0.99917341798,1.0347804276,1.0045374313,1.0151862108,1.0038522325
6,1.05,1.0298636237,1.020224248,1.0128137936,1.0034868814,1.0081714264,0.99841007643,1.0138244834,1.0131011417,1.0130556877,1.05,1.019157203,1.05,1.0049739213,1.0018438768,1.0090156093,1.0065351738,0.99323461743,0.99137878698,0.99599593759,1.0013128723,1.002194209,0.9950051173,0.99452754648,1.0033504675,0.9854168806,1.0174759231,1.0041678279,0.9975120295,0.98596570595
7,1.05,1.0315427403,1.0161360929,1.0078695823,1.0165104587,1.0022733044,0.9995945959,1.0027215984,1.0192427182,0.99696939832,1.05,1.0096079856,1.0418580601,0.9944283633,0.99034057992,0.99652507566,0.99150078358,0.97993555954,0.97706180941,0.98122412627,0.9851631456,0.98609996616,0.9816428008,0.97881127953,0.98622622139,0.96796832955,0.99965609452,0.99727009434,0.97929589772,0.96752199593
8,1.05,1.0312740569,1.0169297514,1.0088492986,1.0163066782,1.0027963285,0.99981821919,1.0032379695,1.0094114572,1.0082175413,1.05,1.0159279666,1.0479893608,1.0014871651,0.99804208575,1.005005343,1.0019497735,0.98900824227,0.98691691667,0.99143454919,0.9963920907,0.99726970235,0.99062508315,0.9894242136,0.99725939655,0.97921181037,1.0108460231,0.99775227009,0.99073658853,0.97910668034
9,1.05,1.0313008678,1.0160337103,1.0076377439,1.0035636501,1.003163054,0.99545551594,1.0087630535,1.0310177649,1.0206042308,1.05,1.0282336678,1.05,1.0141263221,1.0109486136,1.0174885295,1.0144159426,1.0018997406,0.99975519744,1.0041729657,1.0093242697,1.0103159923,1.004411332,1.0042571373,1.0158144039,0.99810957168,1.0315305656,0.99872072498,1.011868019,1.0004947873
10,1.05,1.0289883115,1.0214375477,1.0142459206,0.99782783817,1.0073551361,0.99561146357,1.0103772153,1.0217966378,0.9985959534,1.05,1.0233231844,1.05,1.0075237775,1.0004108591,1.00301852,0.99517153015,0.98685805437,0.98222955633,0.98543235235,0.9872670277,0.98835068601,0.98926731564,0.98353403922,0.99303805052,0.97491058691,1.0079625771,1.0024440812,0.98778914737,0.97612248929
11,1.05,1.0306977189,1.0183171077,1.0105062652,1.0096649249,1.0049575796,0.99880795145,1.0080560915,1.0206989091,1.0095206539,1.05,1.0172969695,1.0493177746,1.0028739541,0.99948858794,1.0063963153,1.0032745548,0.99042499827,0.98830995604,0.99280764514,0.99777270533,0.99866864475,0.99218000877,0.99110440669,0.99954035696,0.98153563355,1.0134699551,1.0004319756,0.99341838699,0.98182171067
12,1.05,1.0298110406,1.0203723357,1.0129974277,1.0039353014,1.0090068969,0.99909398556,1.0145975711,1.0169949777,1.0051295914,1.05,1.0163539884,1.048402741,1.0015797046,0.99791666518,1.0039987726,0.99946956294,0.98782571773,0.98510927049,0.98930880675,0.99373445952,0.99476178102,0.99032260834,0.98887691883,1.0000220071,0.98202630811,1.0156222999,1.0046602922,0.99561793811,0.98404837267
13,1.05,1.0291627665,1.0208846108,1.0135814119,0.99759172535,1.0071188106,0.99536898959,1.0125514111,1.0290257399,1.0024178825,1.05,1.0197687865,1.05,1.0049133714,1.0000128023,1.0038497074,0.99781428247,0.98814280169,0.98441587007,0.98807863858,0.99181986369,0.99311192074,0.9923304773,0.99089603848,1.0076478907,0.98979385372,1.0267642976,1.0018161203,1.0070006304,0.99556931152
