,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.17954687631,0.0,0.0,0.26550633329,0.0,0.0,0.4,0.0,0.0,0.15430930829,0.0,0.23623901768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.16652273782,0.0,0.0,0.26369898284,0.0,0.0,0.4,0.0,0.0,0.16473490894,0.0,0.23510079845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.1871722714,0.0,0.0,0.2976230752,0.0,0.0,0.4,0.0,0.0,0.11012240562,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.15870521629,0.0,0.0,0.26194564379,0.0,0.0,0.4,0.0,0.0,0.16881696171,0.0,0.23836977624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.099163964292,0.0,0.0,0.31955991707,0.0,0.0,0.38220399214,0.0,0.0,0.22585380914,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.17365499549,0.0,0.0,0.3321193773,0.0,0.0,0.4,0.0,0.0,0.16180551185,0.0,0.21888050782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.15149142276,0.0,0.0,0.28626136873,0.0,0.0,0.4,0.0,0.0,0.18626827486,0.0,0.2313209775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.17409785803,0.0,0.0,0.26109309566,0.0,0.0,0.4,0.0,0.0,0.15526512471,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.15705446539,0.0,0.0,0.25772246551,0.0,0.0,0.4,0.0,0.0,0.20489408601,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.26060607355,0.0,0.0,0.30542605913,0.0,0.0,0.4,0.0,0.0,0.095823783107,0.0,0.16324749133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.17480303716,0.0,0.0,0.33821465276,0.0,0.0,0.4,0.0,0.0,0.1423727418,0.0,0.216380241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.16296406693,0.0,0.0,0.26785413509,0.0,0.0,0.4,0.0,0.0,0.14791416102,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.141455302,0.0,0.0,0.28674627872,0.0,0.0,0.4,0.0,0.0,0.16661189159,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.18503991719,0.0,0.0,0.33646336636,0.0,0.0,0.4,0.0,0.0,0.10587967844,0.0,0.23050058834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.16322505275,0.0,0.0,0.26345095151,0.0,0.0,0.4,0.0,0.0,0.16607347775,0.0,0.21988830989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.17874015925,0.0,0.0,0.27185439201,0.0,0.0,0.4,0.0,0.0,0.12637356406,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.17514186309,0.0,0.0,0.2565076074,0.0,0.0,0.4,0.0,0.0,0.16402082388,0.0,0.23929304869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.1480278299,0.0,0.0,0.33691613338,0.0,0.0,0.4,0.0,0.0,0.16033569855,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.21716445262,0.0,0.0,0.27072340713,0.0,0.0,0.4,0.0,0.0,0.17121182651,0.0,0.17220858872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.19003003705,0.0,0.0,0.27221263945,0.0,0.0,0.4,0.0,0.0,0.11828328048,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.26315150286,0.0,0.0,0.30576745746,0.0,0.0,0.4,0.0,0.0,0.15129208575,0.0,0.095306322761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.12245942673,0.0,0.0,0.26061281919,0.0,0.0,0.4,0.0,0.0,0.23630427064,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.24895156902,0.0,0.0,0.28950980461,0.0,0.0,0.4,0.0,0.0,0.15398368283,0.0,0.1129117894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.22925460532,0.0,0.0,0.35164333618,0.0,0.0,0.4,0.0,0.0,0.17236164335,0.0,0.23200089195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.14170809442,0.0,0.0,0.32869709275,0.0,0.0,0.4,0.0,0.0,0.20491791279,0.0,0.23229527092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.14654704144,0.0,0.0,0.28957233818,0.0,0.0,0.4,0.0,0.0,0.14620151845,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.24681899995,0.0,0.0,0.30113233379,0.0,0.0,0.4,0.0,0.0,0.15834892449,0.0,0.12774320382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.15424596666,0.0,0.0,0.33058197783,0.0,0.0,0.4,0.0,0.0,0.1804493222,0.0,0.22606086876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.1700150138,0.0,0.0,0.26141445198,0.0,0.0,0.4,0.0,0.0,0.17433040416,0.0,0.23022539364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.16652273782,0.0,0.0,0.26369898284,0.0,0.0,0.4,0.0,0.0,0.16473490894,0.0,0.23510079845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.22816118689,0.0,0.0,0.27398667778,0.0,0.0,0.4,0.0,0.0,0.10708032848,0.0,0.21559695775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.22734735662,0.0,0.0,0.35351121046,0.0,0.0,0.4,0.0,0.0,0.16089335168,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.15762536074,0.0,0.0,0.2637146664,0.0,0.0,0.4,0.0,0.0,0.16674064364,0.0,0.23649517669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.15515866309,0.0,0.0,0.2856457237,0.0,0.0,0.4,0.0,0.0,0.18499086332,0.0,0.22913999187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.14290250648,0.0,0.0,0.32794900597,0.0,0.0,0.4,0.0,0.0,0.1963109282,0.0,0.2288607768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.1086685102,0.0,0.0,0.32185572537,0.0,0.0,0.39968040563,0.0,0.0,0.19004500819,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
