8,0,-5.8293524155298364064,10,-10,0.95592760063816872851,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
10,0,62.646889787423688745,20,-20,1.0108318866945424919,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
20,0,17.495709493501664156,20,-20,0.97510077155997942899,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
63,0,92.604814543163428198,25,-25,1.0075428333490483723,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
76,0,67.941176893890201427,35,12,0.99563496512408355965,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
84,375,245.94278556747377706,240,-240,1.1000000000000000888,100,1,475,0,0,0,0,0,0,0,0,0,0,0,0
91,155,11.325812846791123434,96,-11,1.0100845374184628245,100,1,255,0,0,0,0,0,0,0,0,0,0,0,0
92,290,37.376338890833039841,153,-153,1.0331000346284031632,100,1,390,0,0,0,0,0,0,0,0,0,0,0,0
98,68,9.2666506341846996975,56,-30,0.97712689559984267085,100,1,168,0,0,0,0,0,0,0,0,0,0,0,0
108,117,38.869270516040018038,77,-24,0.98184218414587731694,100,1,217,0,0,0,0,0,0,0,0,0,0,0,0
119,1930,1268.1275982619245042,1500,-500,1.0510990211350406121,100,1,2030,0,0,0,0,0,0,0,0,0,0,0,0
124,240,15.791573139390067126,120,-60,0.94346932116676274216,100,1,340,0,0,0,0,0,0,0,0,0,0,0,0
125,0,181.49591104255580376,200,-25,0.96441694823154267002,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
138,0,325.56100981158448349,350,-125,1.0281563549051979667,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
141,281,39.847286270416475418,75,-50,0.9815431583845484198,100,1,381,0,0,0,0,0,0,0,0,0,0,0,0
143,696,244.21034205410228424,300,-100,1.0473215899518446559,100,1,796,0,0,0,0,0,0,0,0,0,0,0,0
146,84,-31.574245837364163236,35,-15,1.0025693650761162701,100,1,184,0,0,0,0,0,0,0,0,0,0,0,0
147,217,7.7675911579809380214,100,-50,1.0269308120881617263,100,1,317,0,0,0,0,0,0,0,0,0,0,0,0
149,103,20.508281436357819416,50,-25,1.0475584437638369995,100,1,203,0,0,0,0,0,0,0,0,0,0,0,0
152,372,40.701798667125672182,175,-50,1.0439739262511649187,100,1,472,0,0,0,0,0,0,0,0,0,0,0,0
