8,0,-5.7450131338246421819,10,-10,0.99655592008913007618,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
10,0,9.2448586200584017547,20,-20,0.97042257109433982531,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
20,0,1.4767948300947324469,20,-20,0.98473103911720449855,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
63,0,23.298946705636012666,25,-25,1.0233376274036949383,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
76,0,27.880599313971643483,35,12,0.981289064851182391,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
84,375,145.74772802949451034,240,-240,1.0472149700004875772,100,1,475,0,0,0,0,0,0,0,0,0,0,0,0
91,155,1.7657369856185063384,96,-11,1.0296815464484867508,100,1,255,0,0,0,0,0,0,0,0,0,0,0,0
92,290,44.193914723664249777,153,-153,1.0633970960722762822,100,1,390,0,0,0,0,0,0,0,0,0,0,0,0
98,68,6.0474271523818003971,56,-30,1.0104004933475387862,100,1,168,0,0,0,0,0,0,0,0,0,0,0,0
108,117,21.757144352657185493,77,-24,0.99850855966261398144,100,1,217,0,0,0,0,0,0,0,0,0,0,0,0
119,1930,1162.4882746887337817,1500,-500,1.075846086634582921,100,1,2030,0,0,0,0,0,0,0,0,0,0,0,0
124,240,58.201958806025899662,120,-60,0.9868597349148300335,100,1,340,0,0,0,0,0,0,0,0,0,0,0,0
125,0,148.89566208000118763,200,-25,0.98092738157347814099,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
138,0,205.53266802559494408,350,-125,0.99635644181479654513,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
141,281,42.457715988931440165,75,-50,1.0031097412681395653,100,1,381,0,0,0,0,0,0,0,0,0,0,0,0
143,696,298.43423199961358705,300,-100,1.0407170529342191223,100,1,796,0,0,0,0,0,0,0,0,0,0,0,0
146,84,24.786693486280093168,35,-15,1.0203264922270549597,100,1,184,0,0,0,0,0,0,0,0,0,0,0,0
147,217,-8.3078734551367716676,100,-50,1.0355273594703153783,100,1,317,0,0,0,0,0,0,0,0,0,0,0,0
149,103,-15.577532647279451083,50,-25,1.0224336191356282466,100,1,203,0,0,0,0,0,0,0,0,0,0,0,0
152,372,-15.942672457157115673,175,-50,1.0347532832446881823,100,1,472,0,0,0,0,0,0,0,0,0,0,0,0
153,216,-30.12291140193086747,90,-50,1.0192701114492510595,100,1,316,0,0,0,0,0,0,0,0,0,0,0,0
156,0,-8.428743233763590581,15,-10,0.97904806453756942908,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
170,205,79.350873191497086623,90,-40,1.0117262051140374357,100,1,305,0,0,0,0,0,0,0,0,0,0,0,0
171,0,149.80345981136980527,150,-50,0.94487925171649200795,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
176,228,61.295760336224645926,90,-45,1.0918060580702453333,100,1,328,0,0,0,0,0,0,0,0,0,0,0,0
177,84,9.5365313143955461328,35,-15,1.0371938527417827736,100,1,184,0,0,0,0,0,0,0,0,0,0,0,0
185,200,63.912255939301957142,80,-50,1.0510550051251450476,100,1,300,0,0,0,0,0,0,0,0,0,0,0,0
186,1200,140.2248453413875211,400,-100,1.0050406577870776292,100,1,1300,0,0,0,0,0,0,0,0,0,0,0,0
187,1200,191.13530838159357472,400,-100,1.0060099704088130146,100,1,1300,0,0,0,0,0,0,0,0,0,0,0,0
190,475,-237.3539767770290041,300,-300,1.0318144584398132313,100,1,575,0,0,0,0,0,0,0,0,0,0,0,0
191,1973,685.1644701392629031,1000,-1000,1.0999694230310499421,100,1,2073,0,0,0,0,0,0,0,0,0,0,0,0
198,424,127.44337786780982924,260,-260,1.0225982398184514377,100,1,524,0,0,0,0,0,0,0,0,0,0,0,0
213,272,59.00875151329040591,150,-150,1.000508351232170412,100,1,372,0,0,0,0,0,0,0,0,0,0,0,0
220,100,-59.983942938694156055,60,-60,0.9906241635563528547,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
221,450,262.41467197667191158,320,-320,1.0043229652170504451,100,1,550,0,0,0,0,0,0,0,0,0,0,0,0
222,250,126.64844423287729569,300,-300,0.958307838076136842,100,1,350,0,0,0,0,0,0,0,0,0,0,0,0
227,303,292.69917163359150436,300,-300,1.0315056978536731869,100,1,403,0,0,0,0,0,0,0,0,0,0,0,0
230,345,17.086258020519210277,250,-250,0.99153846195259276453,100,1,445,0,0,0,0,0,0,0,0,0,0,0,0
233,300,207.62277802985158814,500,-500,1.0197431222079609281,100,1,400,0,0,0,0,0,0,0,0,0,0,0,0
236,600,125.87269296439677646,300,-300,1.0151552774221843656,100,1,700,0,0,0,0,0,0,0,0,0,0,0,0
238,250,197.58075855727719272,200,-200,0.99190072650467053794,100,1,350,0,0,0,0,0,0,0,0,0,0,0,0
239,550,90.61753375351838713,400,-400,1.0052289770889963894,100,1,650,0,0,0,0,0,0,0,0,0,0,0,0
241,575.42999999999994998,-122.59316768798379371,600,-600,1.0137335356957881682,100,1,675.42999999999994998,0,0,0,0,0,0,0,0,0,0,0,0
242,170,84.306837446565623395,100,40,0.98943723713509612594,100,1,270,0,0,0,0,0,0,0,0,0,0,0,0
243,84,41.213121489532156261,80,40,0.99067549400436072382,100,1,184,0,0,0,0,0,0,0,0,0,0,0,0
7001,467,164.26824807533000694,210,-210,1.0268640766996632863,100,1,567,0,0,0,0,0,0,0,0,0,0,0,0
