,0
0,54.587485551834106
1,21.31466245651245
2,8.559872150421143
3,58.17013478279114
4,17.214110136032104
5,25.501339435577393
6,49.07728695869446
7,8.36897087097168
8,39.629876375198364
9,8.181106328964233
10,84.49129104614258
11,15.890475749969482
12,15.979237079620361
13,41.13634991645813
14,13.903762578964233
15,13.861958742141724
16,16.66961646080017
17,9.109534740447998
18,16.041149616241455
19,8.351894617080688
20,23.532320022583008
21,8.120615482330322
22,16.86546015739441
23,16.66947293281555
24,8.221287488937378
25,8.236738443374634
26,59.01262855529785
27,10.08042860031128
28,8.417086124420166
29,7.847548723220825
30,8.396299362182617
31,62.18946933746338
32,64.29933309555054
33,7.722486972808838
34,54.57569098472595
35,16.102205276489258
36,74.36466264724731
37,27.48457431793213
38,17.03838849067688
39,8.34244179725647
40,50.57974147796631
41,7.912278413772583
42,8.164178848266602
43,8.345592975616455
44,8.016626358032227
