,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.14035053116,0.0,0.0,0.28441416846,0.0,0.0,0.4,0.0,0.0,0.18774149359,0.0,0.23224215535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.15149142178,0.0,0.0,0.28626136971,0.0,0.0,0.4,0.0,0.0,0.18626827479,0.0,0.23132097743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.13812062343,0.0,0.0,0.25966665526,0.0,0.0,0.4,0.0,0.0,0.19484969294,0.0,0.23754487746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.14170809749,0.0,0.0,0.32869708936,0.0,0.0,0.4,0.0,0.0,0.204917913,0.0,0.23229527111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.13618712659,0.0,0.0,0.32726774862,0.0,0.0,0.4,0.0,0.0,0.18780010023,0.0,0.21129681159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.13618712667,0.0,0.0,0.32726774854,0.0,0.0,0.4,0.0,0.0,0.18780010024,0.0,0.2112968116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.1189712103,0.0,0.0,0.28288420739,0.0,0.0,0.4,0.0,0.0,0.19188068503,0.0,0.23494324327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.1319718437,0.0,0.0,0.326400536,0.0,0.0,0.4,0.0,0.0,0.18754293471,0.0,0.20989116369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.13322367544,0.0,0.0,0.2717431181,0.0,0.0,0.4,0.0,0.0,0.19311407157,0.0,0.22085409701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.18722302999,0.0,0.0,0.30060977144,0.0,0.0,0.4,0.0,0.0,0.20529858072,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.12760416128,0.0,0.0,0.27863621469,0.0,0.0,0.4,0.0,0.0,0.1836410501,0.0,0.21268049289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.12509656172,0.0,0.0,0.27644894567,0.0,0.0,0.4,0.0,0.0,0.18249035684,0.0,0.20641758217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.1248612133,0.0,0.0,0.25073849767,0.0,0.0,0.4,0.0,0.0,0.18952245977,0.0,0.21273106679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.13301011701,0.0,0.0,0.2791788217,0.0,0.0,0.4,0.0,0.0,0.19718104703,0.0,0.19138971534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.11626797578,0.0,0.0,0.27619114909,0.0,0.0,0.4,0.0,0.0,0.18173746803,0.0,0.22412963775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.24649149611,0.0,0.0,0.1985974847,0.0,0.0,0.4,0.0,0.0,0.1949006315,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.14305375785,0.0,0.0,0.28348577983,0.0,0.0,0.4,0.0,0.0,0.19669616542,0.0,0.23834628536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.14305376035,0.0,0.0,0.28348577708,0.0,0.0,0.4,0.0,0.0,0.19669616559,0.0,0.23834628552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.15313461736,0.0,0.0,0.28652451364,0.0,0.0,0.4,0.0,0.0,0.19795506789,0.0,0.22107611795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.31508115771,0.0,0.0,0.31876488549,0.0,0.0,0.4,0.0,0.0,0.22676729348,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.14431601389,0.0,0.0,0.28484951978,0.0,0.0,0.4,0.0,0.0,0.19592051936,0.0,0.21605492171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.29870030753,0.0,0.0,0.35536758545,0.0,0.0,0.4,0.0,0.0,0.2198578189,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.15182351365,0.0,0.0,0.3271253527,0.0,0.0,0.4,0.0,0.0,0.19094505259,0.0,0.21477524293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.15182347665,0.0,0.0,0.32712539358,0.0,0.0,0.4,0.0,0.0,0.19094505006,0.0,0.21477524057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.2911602451,0.0,0.0,0.35109917398,0.0,0.0,0.4,0.0,0.0,0.23893678476,0.0,0.23110445957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.29606661875,0.0,0.0,0.3536938865,0.0,0.0,0.4,0.0,0.0,0.21997427145,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
