,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0,9456.219932968463,9456.219932968463,9456.219932968463,9456.219932968463,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8974.605168886988,8944.46416545373,8944.46416545373,8936.616964462899,8936.616964462899,8794.640200518212,8794.640200518212,8794.640200518212,8794.640200518212,8794.640200518212,8794.640200518212,8775.311070057296,8775.311070057296,8775.311070057296,8775.311070057296,8775.311070057296,8775.311070057296,8775.311070057296,8775.311070057296,8900.163102106038,8900.163102106038,8900.163102106038,8900.163102106038,8900.163102106038,8844.39195382874,8844.39195382874,8844.39195382874,8844.39195382874,8844.39195382874,8737.911249262253,8737.911249262253,8737.911249262253,8521.70718897889,8521.70718897889,8521.70718897889,8521.70718897889,8525.22653122869,8525.22653122869,8522.64073488789,8522.64073488789,8522.64073488789,8507.887737490248,8507.887737490248,8507.887737490248,8502.51040334488,8502.51040334488,8502.51040334488,8502.51040334488,8502.51040334488,8506.419680868521,8506.419680868521,8498.086926492177,8472.24756606655,8472.24756606655,8441.078600044331,8437.967652054158,8442.031959266289,8441.052359005356,8441.052359005356,8441.052359005356,8441.052359005356,8441.052359005356,8441.052359005356,8441.052359005356,8441.052359005356,8441.052359005356,8440.374812352642,8440.374812352642,8440.374812352642,8440.374812352642,8440.374812352642,8439.285107947973,8439.285107947973,8439.469538909108,8439.469538909108,8439.469538909108,8439.469538909108,8439.469538909108,8439.469538909108,8439.469538909108,8439.469538909108,8439.469538909108,8439.469538909108,8439.329040164686,8439.329040164686,8438.641477323874,8438.641477323874,8438.641477323874,8438.641477323874,8438.641477323874,8438.641477323874,8438.641477323874,8438.641477323874,8438.594726348772,8438.330917900093,8438.173336777025,8438.008240835683,8438.008240835683,8438.008240835683,8438.008240835683,8438.008240835683,8437.904117301729
1,10476.021546846423,10565.507942305478,10565.507942305478,10565.507942305478,10565.507942305478,10565.507942305478,10565.507942305478,9831.333723261334,9831.333723261334,9831.333723261334,9075.56837388164,8959.786452296612,8959.786452296612,8959.786452296612,8959.786452296612,8959.786452296612,8959.786452296612,8959.786452296612,8959.786452296612,8959.786452296612,8959.786452296612,8959.786452296612,8959.786452296612,8786.095794289346,8786.095794289346,8786.095794289346,8786.095794289346,8756.680795072172,8756.680795072172,8715.029097698165,8715.029097698165,8715.029097698165,8533.046931909828,8533.046931909828,8533.046931909828,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8470.428227450915,8448.927092961392,8448.927092961392,8448.927092961392,8447.678882062573,8447.678882062573,8447.678882062573,8447.678882062573,8453.21846467573,8453.21846467573,8453.21846467573,8453.21846467573,8453.21846467573,8453.21846467573,8453.21846467573,8453.21846467573,8453.21846467573,8453.21846467573,8453.21846467573,8453.21846467573,8446.208750990734,8446.208750990734,8446.208750990734,8446.208750990734,8446.208750990734,8446.208750990734,8446.208750990734,8446.208750990734,8446.208750990734,8446.45746792712,8446.45746792712,8446.45746792712,8446.45746792712,8446.45746792712,8446.45746792712,8446.45746792712,8446.45746792712,8446.45746792712,8446.45746792712,8446.45746792712,8445.280204865367,8440.523055361291,8439.348650498965,8439.348650498965,8440.718762103996,8440.718762103996,8440.718762103996,8440.50785360203,8440.50785360203,8438.85151490265,8438.85151490265,8438.85151490265,8438.85151490265,8438.85151490265,8438.85151490265,8438.85151490265,8438.688961001715,8438.688961001715,8438.688961001715,8438.688961001715,8438.446926984376,8438.446926984376,8438.446926984376,8438.446926984376,8438.446926984376,8438.033617254921,8438.033617254921,8438.033617254921,8438.033617254921,8438.033617254921,8438.033617254921,8438.028176328346,8438.028176328346,8438.028176328346
2,8929.699401247466,9051.009007207116,10365.69911093964,9131.858326968711,9131.858326968711,9131.858326968711,9091.2640848745,9155.989345175165,9155.989345175165,9155.989345175165,9155.989345175165,8977.185321951509,8977.185321951509,8926.850627943717,8926.850627943717,8926.850627943717,8861.721766175579,8868.496305927389,8868.496305927389,8868.496305927389,8868.496305927389,8868.496305927389,8868.496305927389,8865.610074085933,8856.07414180097,8856.07414180097,8856.07414180097,8856.07414180097,8856.07414180097,8856.07414180097,8856.07414180097,8856.07414180097,8829.154216425723,8593.481655113435,8593.481655113435,8593.481655113435,8593.481655113435,8593.481655113435,8593.481655113435,8593.481655113435,8593.481655113435,8593.481655113435,8528.181579494085,8528.181579494085,8528.181579494085,8528.181579494085,8528.181579494085,8528.181579494085,8528.181579494085,8528.181579494085,8528.181579494085,8475.00238048019,8475.00238048019,8471.509680080078,8471.509680080078,8470.891957424494,8470.891957424494,8470.891957424494,8464.573657473395,8464.573657473395,8464.573657473395,8464.573657473395,8464.573657473395,8464.573657473395,8464.573657473395,8461.430488693137,8461.430488693137,8461.430488693137,8461.430488693137,8455.099622032963,8451.35446255125,8451.35446255125,8451.35446255125,8451.35446255125,8448.480966791296,8444.12986269766,8440.050729819835,8440.050729819835,8440.050729819835,8440.050729819835,8440.050729819835,8440.050729819835,8440.050729819835,8439.756407389079,8437.37446070931,8437.37446070931,8437.37446070931,8437.37446070931,8438.921879677322,8438.921879677322,8439.735534845271,8439.735534845271,8439.735534845271,8439.735534845271,8439.735534845271,8439.735534845271,8441.219995338164,8441.219995338164,8438.1817436262,8438.1817436262,8438.1817436262,8438.1817436262,8438.799583451771,8438.799583451771,8438.799583451771,8438.552073516432,8438.552073516432,8438.552073516432,8438.552073516432,8437.972486857165,8437.972486857165,8437.972486857165,8437.972486857165,8437.972486857165,8437.972486857165,8437.972486857165,8437.972486857165,8437.972486857165,8437.972486857165,8437.972486857165,8437.972486857165,8437.601482148424,8437.601482148424,8437.205894704934,8437.205894704934
3,9176.008911074749,9176.008911074749,9176.008911074749,9176.008911074749,9176.008911074749,8770.380608481346,8770.380608481346,8770.380608481346,8770.380608481346,8770.380608481346,8770.380608481346,8770.380608481346,8770.380608481346,8762.523686689738,8762.523686689738,8762.523686689738,8762.523686689738,8762.523686689738,8762.523686689738,8762.523686689738,8762.523686689738,8762.523686689738,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8551.81915916968,8533.244993291126,8533.244993291126,8533.244993291126,8533.244993291126,8533.244993291126,8533.28411984303,8533.28411984303,8511.775664611761,8451.00310336531,8451.00310336531,8451.00310336531,8451.00310336531,8451.00310336531,8451.00310336531,8451.292733245255,8451.292733245255,8451.292733245255,8451.292733245255,8451.292733245255,8451.292733245255,8447.870572850836,8447.870572850836,8447.870572850836,8447.870572850836,8447.870572850836,8447.870572850836,8444.799494202205,8444.799494202205,8444.799494202205,8442.584795639692,8442.584795639692,8440.225803652746,8440.225803652746,8440.734718311936,8440.734718311936,8440.734718311936,8439.520924619277,8439.520924619277,8439.520924619277,8439.520924619277,8439.520924619277,8439.310758378808,8439.310758378808,8439.310758378808,8438.99568177376,8438.99568177376,8438.99568177376,8438.99568177376,8437.695047427422,8438.967639991142,8438.967639991142,8438.967639991142,8438.967639991142,8438.84340395834,8438.84340395834,8438.84340395834,8438.84340395834,8438.84340395834,8438.84340395834,8437.981866226432,8437.981866226432,8437.981866226432,8437.981866226432,8437.981866226432,8437.981866226432,8437.981866226432,8437.981866226432,8437.981866226432,8437.981866226432,8437.981866226432,8437.8229102602
4,12463.238446590183,10943.761057139578,11168.270738021056,11168.270738021056,10525.207070721242,10197.202326229479,10197.202326229479,9680.628022898882,9680.628022898882,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8853.350250391151,8768.887131970285,8768.887131970285,8768.887131970285,8768.887131970285,8768.887131970285,8712.806297712561,8712.806297712561,8712.806297712561,8712.806297712561,8712.806297712561,8712.806297712561,8712.806297712561,8712.806297712561,8712.806297712561,8600.743146697423,8600.743146697423,8600.743146697423,8600.743146697423,8600.743146697423,8600.743146697423,8600.743146697423,8600.743146697423,8600.743146697423,8481.644229191403,8478.617993616188,8478.617993616188,8479.880596699655,8479.880596699655,8479.880596699655,8479.880596699655,8479.880596699655,8479.880596699655,8479.880596699655,8479.880596699655,8479.880596699655,8479.880596699655,8480.943832381034,8480.943832381034,8473.944975563827,8473.944975563827,8473.944975563827,8473.944975563827,8473.944975563827,8473.944975563827,8473.944975563827,8474.757354498579,8474.757354498579,8474.757354498579,8474.757354498579,8474.757354498579,8474.757354498579,8470.27091940686,8468.867484414537,8468.867484414537,8468.867484414537,8468.867484414537,8468.867484414537,8468.867484414537,8468.424933641307,8468.424933641307,8468.424933641307,8468.424933641307,8468.424933641307,8468.424933641307,8468.424933641307,8468.424933641307,8468.424933641307,8468.424933641307,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095,8467.961853658095
5,9635.510773759492,9635.510773759492,9358.28798253794,9205.152293755924,9205.152293755924,9205.152293755924,9205.152293755924,9205.152293755924,9205.152293755924,9205.152293755924,9205.152293755924,9205.152293755924,9101.76564562459,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8969.335299834534,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8857.815589546075,8712.388059704386,8712.388059704386,8712.388059704386,8648.358902786802,8648.358902786802,8648.358902786802,8648.358902786802,8648.358902786802,8648.358902786802,8648.358902786802,8456.508100089493,8456.508100089493,8456.508100089493,8456.508100089493,8456.508100089493,8456.508100089493,8456.508100089493,8457.572028765988,8457.17620194256,8457.17620194256,8457.17620194256,8457.17620194256,8449.064213080976,8447.339759314647,8447.339759314647,8447.339759314647,8447.339759314647,8447.339759314647,8447.339759314647,8447.339759314647,8447.339759314647,8447.339759314647,8447.339759314647,8441.125729043266,8441.125729043266,8440.446424019767,8440.446424019767,8440.446424019767,8441.983509013924,8443.837945603607,8443.837945603607,8445.3110457271,8445.3110457271,8445.3110457271,8445.194583984223,8445.194583984223,8445.194583984223,8445.194583984223,8445.194583984223,8445.194583984223,8445.194583984223,8445.30146796667,8442.89168544351,8442.89168544351,8442.89168544351,8442.89168544351,8442.89168544351,8442.89168544351,8442.89168544351,8442.89168544351,8442.89168544351,8442.89168544351,8442.89168544351,8442.89168544351,8442.580817571981,8442.580817571981,8442.580817571981,8440.52384205197,8441.645864811026,8441.222248750322,8440.921248907996,8440.921248907996,8440.921248907996,8440.65270172745,8440.65270172745,8439.614013506336,8439.614013506336,8439.614013506336,8439.614013506336,8439.614013506336,8439.614013506336,8439.614013506336,8439.614013506336
6,11996.264236850511,10014.66632970958,9677.165709648798,9677.165709648798,9677.165709648798,9677.165709648798,9677.165709648798,9206.131082275433,9206.131082275433,9206.131082275433,9206.131082275433,9206.131082275433,9206.131082275433,9206.131082275433,9206.131082275433,9193.270108752542,9193.270108752542,9193.270108752542,9069.487120931946,9069.487120931946,9069.487120931946,9069.487120931946,9069.487120931946,9069.487120931946,9069.487120931946,9060.195175538785,9060.195175538785,9033.329387031268,9033.329387031268,9033.329387031268,9033.329387031268,9033.329387031268,9033.329387031268,9033.329387031268,9033.329387031268,8884.341651830122,8884.341651830122,9008.548013805043,9008.548013805043,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8774.367122073854,8748.618990808982,8748.618990808982,8748.618990808982,8748.618990808982,8748.618990808982,8748.618990808982,8748.618990808982,8748.618990808982,8748.618990808982,8748.618990808982,8748.618990808982,8748.618990808982,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665,8746.09257303665
7,9293.973510800792,9293.973510800792,9293.973510800792,9293.973510800792,9045.377930385766,9045.377930385766,9045.377930385766,9045.377930385766,9045.377930385766,8963.897987696628,8963.897987696628,8963.897987696628,8963.897987696628,8963.897987696628,8963.897987696628,8963.897987696628,8963.897987696628,8818.409606564685,8818.409606564685,8818.409606564685,8818.409606564685,8818.409606564685,8818.409606564685,8818.409606564685,8818.409606564685,8818.409606564685,8818.409606564685,8818.409606564685,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8850.902873718926,8770.719062183509,8770.719062183509,8770.719062183509,8770.719062183509,8770.719062183509,8770.719062183509,8770.719062183509,8770.719062183509,8770.719062183509,8770.719062183509,8770.719062183509,8720.080070373357,8720.080070373357,8720.080070373357,8720.080070373357,8720.080070373357,8720.080070373357,8720.080070373357,8671.394721571527,8671.394721571527,8671.394721571527,8671.394721571527,8671.394721571527,8671.394721571527,8671.394721571527,8671.394721571527,8565.068365605717,8565.068365605717,8565.068365605717,8565.068365605717,8565.068365605717,8565.068365605717,8565.068365605717,8565.068365605717,8565.068365605717,8565.068365605717,8565.068365605717,8512.389307930218,8512.389307930218,8512.389307930218,8512.389307930218,8512.389307930218,8512.389307930218,8512.389307930218,8512.389307930218,8511.233880225376,8508.471294992558,8505.749150291773,8505.749150291773,8505.749150291773,8504.835387206416,8504.835387206416,8504.835387206416,8504.835387206416,8504.70394204632,8502.482288253663
8,10611.560266295579,10611.560266295579,10611.560266295579,10449.162851342777,10449.162851342777,10449.162851342777,9359.906457844652,9373.970827340698,9373.970827340698,9373.970827340698,9373.970827340698,9373.970827340698,9373.970827340698,9356.361201793243,9356.361201793243,9304.33108086391,9304.33108086391,9304.33108086391,9304.33108086391,9304.33108086391,9304.33108086391,9090.273750074508,9090.273750074508,9090.273750074508,9090.273750074508,9032.67360898144,9032.67360898144,9032.67360898144,9032.67360898144,9032.67360898144,9032.67360898144,9032.67360898144,8822.300141752032,8822.300141752032,8822.300141752032,8822.300141752032,8743.309832420387,8743.309832420387,8743.309832420387,8743.309832420387,8743.309832420387,8743.309832420387,8743.309832420387,8743.309832420387,8743.309832420387,8743.309832420387,8610.149489649533,8610.149489649533,8610.149489649533,8610.149489649533,8610.149489649533,8610.149489649533,8610.149489649533,8443.26138950077,8443.26138950077,8443.26138950077,8443.26138950077,8443.26138950077,8463.691986149357,8445.823645270473,8441.867600928023,8444.12915993126,8444.12915993126,8444.12915993126,8444.12915993126,8444.12915993126,8444.12915993126,8440.442487041331,8442.55151150735,8442.55151150735,8442.55151150735,8442.55151150735,8441.370064479734,8441.370064479734,8441.370064479734,8441.370064479734,8441.370064479734,8441.370064479734,8441.370064479734,8441.370064479734,8440.125265040306,8440.125265040306,8440.125265040306,8440.125265040306,8440.125265040306,8440.125265040306,8440.20597040148,8440.20597040148,8439.996945236211,8439.996945236211,8439.996945236211,8439.996945236211,8439.996945236211,8439.996945236211,8439.996945236211,8439.996945236211,8439.996945236211,8439.996945236211,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.837129337126,8438.231811637039,8438.231811637039,8438.231811637039,8438.231811637039,8438.231811637039,8438.231811637039,8438.231811637039,8438.231811637039,8438.231811637039,8438.231811637039,8438.352076444608,8438.352076444608,8438.352076444608
9,9334.544126342493,9135.968954927646,8901.177831926245,8901.177831926245,8871.30231482281,8871.30231482281,8871.30231482281,8871.30231482281,8871.30231482281,8871.30231482281,8871.30231482281,8794.381281043738,8569.363539503605,8569.363539503605,8569.363539503605,8569.363539503605,8569.363539503605,8569.363539503605,8570.887517981577,8570.887517981577,8570.887517981577,8572.923860590505,8572.923860590505,8572.923860590505,8572.923860590505,8572.923860590505,8572.923860590505,8572.923860590505,8572.923860590505,8572.923860590505,8572.923860590505,8572.923860590505,8514.287855452687,8514.287855452687,8514.287855452687,8514.287855452687,8514.287855452687,8514.287855452687,8514.287855452687,8514.287855452687,8514.287855452687,8514.287855452687,8514.287855452687,8456.121011612679,8456.121011612679,8456.121011612679,8456.121011612679,8456.121011612679,8456.121011612679,8456.121011612679,8456.121011612679,8456.121011612679,8456.121011612679,8456.121011612679,8456.121011612679,8460.040073023465,8460.040073023465,8445.036243884442,8446.665044294004,8446.665044294004,8442.063151460483,8442.063151460483,8442.063151460483,8442.063151460483,8442.063151460483,8441.447982777918,8441.447982777918,8439.148903153555,8439.148903153555,8439.148903153555,8439.148903153555,8439.148903153555,8439.148903153555,8439.148903153555,8439.148903153555,8439.148903153555,8439.148903153555,8439.148903153555,8439.148903153555,8439.148903153555,8438.912262567645,8438.898074735946,8438.898074735946,8438.898074735946,8438.898074735946,8438.898074735946,8438.898074735946,8438.898074735946,8438.898074735946,8438.409473835049,8438.409473835049,8438.409473835049,8438.409473835049,8438.409473835049,8438.409473835049,8438.409473835049,8438.409473835049,8438.409473835049,8438.409473835049,8438.409473835049,8438.409473835049,8438.409473835049,8437.459196110583,8437.459196110583,8437.459196110583,8437.459196110583,8437.459196110583,8437.84103998512,8437.578378141645,8437.578378141645,8437.578378141645,8437.578378141645,8437.578378141645,8437.578378141645,8437.578378141645,8437.578378141645,8437.578378141645,8437.578378141645,8437.578378141645,8437.578378141645,8437.409451196485,8437.409451196485,8437.409451196485,8437.409451196485,8437.409451196485
