37,9001,6.000000000000000152e-05,0.00046000000000000001391,0,0,0,75,1.0100000000000000089,0,1,-360,360,79.724881529433972105,32.183289513608983157,-79.720566835637683312,-32.150210194449080348
9001,9005,0.00080000000000000003834,0.0034800000000000000204,0,0,0,0,0,0,1,-360,360,36.18117652640488302,27.865446587461335071,-36.164938786063842713,-27.794812416977805469
9001,9006,0.024389999999999998487,0.43681999999999998607,0,0,0,0,1,0,1,-360,360,26.550483212107973685,-1.3730197016215306416,-26.382707411222305893,4.3778505889882479707
9001,9012,0.036240000000000001379,0.64898000000000000131,0,0,0,0,0.95999999999999996447,0,1,-360,360,16.988907099456753258,5.6577833188326493996,-16.884686803853636405,-3.7914232901211417648
9005,9051,0.015779999999999998889,0.37486000000000002652,0,0,0,0,1.0100000000000000089,0,1,-360,360,36.019804874685505069,6.2063016809895348302,-35.809999999453900443,-1.2223057665841696728
9005,9052,0.015779999999999998889,0.37486000000000002652,0,0,0,0,0.95000000000000006661,0,1,-360,360,30.241884002120126951,28.746047838911646721,-30.000000003243147972,-22.999999941634680312
9005,9053,0.016019999999999999518,0.38046000000000002039,0,0,0,0,0.93000000000000004885,0,1,-360,360,27.903249907837139432,14.059328936294953394,-27.771281624272248223,-10.925205767437564219
9005,9054,0,0.15199999999999999623,0,0,0,0,1.0200000000000000178,0,1,-360,360,-49.999999999538410123,-26.085317945476045765,49.999999999538417228,30.992238923649324533
9005,9055,0,0.80000000000000004441,0,0,0,0,0.95999999999999996447,0,1,-360,360,-8.0000000002714681813,4.8684519196993125689,8.0000000002714699576,-4.2376129924719760922
9006,9007,0.055579999999999997462,0.24665999999999999037,0,0,0,0,0,0,1,-360,360,9.5067104031177525059,-1.1903334399749418981,-9.4576402821967366918,1.4081030698126166811
9006,9003,0.11118000000000000105,0.49331999999999998074,0,0,0,0,0,0,1,-360,360,8.437998504697933555,-1.5937585751298222192,-8.3591467517146238464,1.9436339734184264749
9006,9003,0.11118000000000000105,0.49331999999999998074,0,0,0,0,0,0,1,-360,360,8.437998504697933555,-1.5937585751298222192,-8.3591467517146238464,1.9436339734184264749
9012,9002,0.076219999999999996088,0.43286000000000002252,0,0,0,0,0,0,1,-360,360,6.5234421845521515237,1.1912321565550492153,-6.4912550323813640318,-1.0084385237992561368
9012,9002,0.076219999999999996088,0.43286000000000002252,0,0,0,0,0,0,1,-360,360,6.5234421845521515237,1.1912321565550492153,-6.4912550323813640318,-1.0084385237992561368
9002,9021,0.053699999999999997735,0.070260000000000003006,0,0,0,0,0,0,1,-360,360,7.3514206365826648693,2.570345362725956484,-7.3195489741122319316,-2.5286451205439695045
9021,9023,1.106800000000000006,0.95277999999999996028,0,0,0,0,0,0,1,-360,360,0.95432925105268762156,0.34843256550721923848,-0.9430232426250911848,-0.33869987784039118361
9021,9022,0.44363999999999997881,2.8151999999999999247,0,0,0,0,1.0400000000000000355,0,1,-360,360,1.6152197230596392341,0.62021255502790928471,-1.6010033626189648093,-0.52999999999999691802
9002,9024,0.50748000000000004217,3.2202000000000001734,0,0,0,0,0.98999999999999999112,0,1,-360,360,1.4310894278542505287,0.54233802821640042513,-1.4196894829566470975,-0.46999999999999830802
9023,9025,0.66688000000000002832,3.9439999999999999503,0,0,0,0,0.95999999999999996447,0,1,-360,360,0.47251955438688575395,0.16931716197716226158,-0.47094414135967194168,-0.15999999999998679168
9023,9026,0.61129999999999995453,3.6152000000000001911,0,0,0,0,1.0100000000000000089,0,1,-360,360,0.4705036882382076513,0.16938271586322234397,-0.46891714967680275805,-0.1599999999999951461
9007,9071,0.44119999999999998108,2.9668000000000001037,0,0,0,0,0.96999999999999997335,0,1,-360,360,1.0787262753989228514,0.38536956926007309709,-1.0734663810769187187,-0.34999999882825061359
9007,9072,0.30792000000000002702,2.0569999999999999396,0,0,0,0,0.98999999999999999112,0,1,-360,360,1.0755358812921356204,0.37526133042900283732,-1.071754418372540929,-0.34999999883115812116
9007,9003,0.055800000000000002376,0.24665999999999999037,0,0,0,0,0,0,1,-360,360,7.3033781259237153805,-2.1687339683838109394,-7.2721034136777689127,2.3069816480000358005
9003,9031,0.73633000000000004004,4.6723999999999996646,0,0,0,0,0.97999999999999998224,0,1,-360,360,1.9695452875309999996,0.83795805569510251054,-1.9383488022958952346,-0.63999999665566942308
9003,9032,0.76978000000000001979,4.8845999999999998309,0,0,0,0,0.97999999999999998224,0,1,-360,360,1.4785138483965065692,0.59472489902997272004,-1.4604339780909505464,-0.47999999776658641704
9003,9033,0.75731999999999999318,4.8056000000000000938,0,0,0,0,0.95999999999999996447,0,1,-360,360,2.0248860733671110168,0.85611495320620389915,-1.9924041816487585432,-0.64999999672582875476
9003,9044,0.073779999999999998361,0.063519999999999993134,0,0,0,0,0,0,1,-360,360,4.4098659492949376926,1.5722808580083302843,-4.3942936390179099249,-1.5588740655334472063
9044,9004,0.038319999999999999896,0.028940000000000000446,0,0,0,0,0,0,1,-360,360,4.3942936390455011875,1.5588740636728595224,-4.3862056622270788608,-1.5527658682364002818
9004,9041,0.366140000000000021,2.4559999999999999609,0,0,0,0,1.0200000000000000178,0,1,-360,360,1.0627446432408025334,0.38176552294508947494,-1.0580090450720118778,-0.349999998548527258
9004,9042,1.0592999999999999083,5.4535999999999997812,0,0,0,0,0.97999999999999998224,0,1,-360,360,0.85903568816615183401,0.32300797045986168188,-0.85068187702222641811,-0.27999999872900055431
9004,9043,0.15670000000000000595,1.6994000000000000217,0,0,0,0,1,0,1,-360,360,1.6044253312016754087,0.56799238945220309471,-1.6000000000694860613,-0.51999999809264940698
9003,9034,0.13006000000000000894,1.3911999999999999922,0,0,0,0,1.0700000000000000622,0,1,-360,360,1.7004815592978155259,-6.4188382285888119227,-1.6372584115349122502,7.095111050115416873
9003,9035,0.54483999999999999098,3.4571999999999998288,0,0,0,0,0.96999999999999997335,0,1,-360,360,1.7715096546415929346,0.69335727597094964914,-1.7536450302126804779,-0.57999999754857167744
9003,9036,0.15426000000000000822,1.6729000000000000536,0,0,0,0,0.96999999999999997335,0,1,-360,360,3.0448411849231371562,1.1609478597894675733,-3.030000000498685786,-0.99999999628839308929
9003,9037,0.3849000000000000199,2.5712000000000001521,0,0,0,0,0.98999999999999999112,0,1,-360,360,1.9771071096231385145,0.7484483479113869242,-1.9608727559590755085,-0.639999997324123715
9003,9038,0.44119999999999998108,2.9668000000000001037,0,0,0,0,0.96999999999999997335,0,1,-360,360,2.7582564062723835541,1.1287475242258619978,-2.7227516841723966579,-0.88999999583456324004
9012,9121,0.23552000000000000712,0.99036000000000001808,0,0,0,0,0,0,1,-360,360,3.8378024342258223456,1.4089589784289537899,-3.8000000000117442056,-1.2499999993687680444
9053,9533,0,0.75,0,0,0,0,1.0300000000000000266,0,1,-360,360,1.2912816225055194774,0.42359211214641079302,-1.2912816225055245845,-0.41000000000000863531
1,5,0.0010000000000000000208,0.0060000000000000001249,0,0,0,0,0,0,1,-360,360,399.70262827361403879,116.44342575208708013,-398.06108188518527413,-106.59414742151436428
2,6,0.0010000000000000000208,0.00899999999999999932,0,0,0,0,0,0,1,-360,360,165.153965148023957,61.942515015763241593,-164.85805651795212157,-59.27933734511652375
2,8,0.0060000000000000001249,0.026999999999999999695,0.053999999999999999389,0,0,0,0,0,1,-360,360,351.50669218171390185,3.785719134548060083,-344.45338986753665722,22.375687594248283574
3,7,0,0.0030000000000000000625,0,0,0,0,0,0,1,-360,360,253.88704316137039996,117.19256688531775978,-253.88704316137037154,-115.00354744730836387
3,19,0.0080000000000000001665,0.069000000000000005773,0.13900000000000001243,0,0,0,0,0,1,-360,360,140.58965941648742159,23.872633090673250678,-139.04086037675560306,-25.017855303567198888
3,150,0.0010000000000000000208,0.0070000000000000001457,0,0,0,0,0,0,1,-360,360,90.172216457266557654,32.968344920586559965,-90.086197159841432835,-32.366209838610735972
4,16,0.0020000000000000000416,0.018999999999999999528,1.1270000000000000018,0,0,0,0,0,1,-360,360,729.20088913675238018,20.589210279103809853,-720.27891593675019521,-69.528335129023332684
5,9,0.0060000000000000001249,0.029000000000000001471,0.01799999999999999864,0,0,0,0,0,1,-360,360,113.88825722132787632,14.109850542343437496,-113.12284401813963086,-12.253275723185538482
7,12,0.0010000000000000000208,0.00899999999999999932,0.070000000000000006661,0,0,0,0,0,1,-360,360,184.15382723499945428,36.813161034681044725,-183.81985671947654737,-41.222484629246181953
7,131,0.0010000000000000000208,0.0070000000000000001457,0.014000000000000000291,0,0,0,0,0,1,-360,360,45.764097101869580797,55.755249458788682659,-45.714440657891479702,-56.892000053156891681
8,11,0.012999999999999999403,0.059499999999999997335,0.033000000000000001554,0,0,0,0,0,1,-360,360,1.4590833124022806189,-12.735334474419859774,-1.4431350827061448783,9.4387680246698533182
8,14,0.012999999999999999403,0.042000000000000002609,0.081000000000000002554,0,0,0,0,0,1,-360,360,279.99430655564941617,-26.936076115253023033,-269.8832562511162223,51.540053006888300047
9,11,0.0060000000000000001249,0.026999999999999999695,0.012999999999999999403,0,0,0,0,0,1,-360,360,17.122844018163981161,-30.74672427639857375,-17.05187228371696051,29.739639939761016052
11,13,0.0080000000000000001665,0.034000000000000002442,0.01799999999999999864,0,0,0,0,0,1,-360,360,147.76046192802743917,-16.917914554526390702,-146.04063093996927591,22.38683749863466943
12,21,0.0020000000000000000416,0.014999999999999999445,0.11799999999999999378,0,0,0,0,0,1,-360,360,424.55440215669062809,125.24695627759780336,-420.80600324950012237,-109.26290084843715533
13,20,0.0060000000000000001249,0.034000000000000002442,0.016000000000000000333,0,0,0,0,0,1,-360,360,88.040630940212267319,-32.386837496145318482,-87.524701914841713801,33.673131946481476007
14,15,0.014000000000000000291,0.042000000000000002609,0.097000000000000002887,0,0,0,0,0,1,-360,360,109.88325625681940778,-111.54005306389451846,-106.51521275952843837,111.86748367933756754
15,37,0.06500000000000000222,0.24799999999999999822,0.12099999999999999645,0,0,0,0,0,1,-360,360,16.507817092266630965,-12.00742647894057491,-16.317024266708575198,0.10112946701363763335
15,89,0.099000000000000004663,0.24799999999999999822,0.035000000000000003331,0,0,0,0,0,1,-360,360,13.439895717941080733,-9.3401430482647640474,-13.214052375983154519,6.2452467677620733255
15,90,0.096000000000000001998,0.36299999999999998934,0.048000000000000000999,0,0,0,0,0,1,-360,360,11.022334200934704285,-7.2268749500815605558,-10.889489627331967014,2.7021097529907835977
16,42,0.0020000000000000000416,0.021999999999999998723,1.2800000000000000266,0,0,0,0,0,1,-360,360,417.37933926361245085,-73.247392603963561442,-414.38354791444515968,-42.030266526530681404
19,21,0.0020000000000000000416,0.01799999999999999864,0.03599999999999999728,0,0,0,0,0,1,-360,360,-45.005403733536567756,40.814789679151033397,45.081126779248194225,-43.763970292830315145
19,87,0.012999999999999999403,0.080000000000000001665,0.15099999999999999534,0,0,0,0,0,1,-360,360,184.04626411046675116,-15.796934364273351292,-179.70039565765384282,27.30790024295045626
20,22,0.016000000000000000333,0.033000000000000001554,0.014999999999999999445,0,0,0,0,0,1,-360,360,-13.449426679307913801,22.422919715541446806,13.561177010905725027,-23.728170694840638788
20,27,0.069000000000000005773,0.18599999999999999867,0.098000000000000003775,0,0,0,0,0,1,-360,360,24.928771232884592735,0.77713258086212633202,-24.489461096358105863,-9.4174560105652442843
21,24,0.0040000000000000000833,0.034000000000000002442,0.28000000000000002665,0,0,0,0,0,1,-360,360,-230.22976616875007494,-75.595179846451969752,232.49752268482995987,65.883375298747438364
22,23,0.051999999999999997613,0.11100000000000000144,0.050000000000000002776,0,0,0,0,0,1,-360,360,-94.561177010911961816,0.72817069470691475619,99.132526407654594891,3.6773498331077418833
23,25,0.018999999999999999528,0.038999999999999999944,0.01799999999999999864,0,0,0,0,0,1,-360,360,125.64496330848930938,10.762602423306381283,-122.94973930330009182,-7.2022421550765605147
24,319,0.0070000000000000001457,0.068000000000000004885,0.13400000000000000799,0,0,0,0,0,1,-360,360,116.72498759900042842,-29.470715720698219542,-115.79999999996788063,23.999999999910766491
25,26,0.03599999999999999728,0.070999999999999993672,0.034000000000000002442,0,0,0,0,0,1,-360,360,77.949739303199422125,-4.7977578444260080559,-75.899354827061742412,5.2911096312889762672
26,27,0.044999999999999998335,0.11999999999999999556,0.06500000000000000222,0,0,0,0,0,1,-360,360,45.424326508196870122,-0.46718211609233850634,-44.510538903646171605,-3.5825439894563477772
26,320,0.042999999999999996558,0.13000000000000000444,0.014000000000000000291,0,0,0,0,0,1,-360,360,2.4750283188672792534,-13.823927515368616525,-2.4000000000003995915,12.600000000017871571
