1,1,90,49,0,0,1,0.99261945589149924718,3.5585873210136935718,115,1,1.1000000000000000888,0.9000000000000000222
2,1,56,15,0,0,1,0.97106551288239384423,5.6944148145741104727,115,1,1.1000000000000000888,0.9000000000000000222
3,1,20,0,0,0,1,1.0066181372143847561,4.3302068511814626461,230,1,1.1000000000000000888,0.9000000000000000222
4,1,0,0,0,0,1,1.0008382964380191371,2.3852281796453707052,345,1,1.1000000000000000888,0.9000000000000000222
5,1,353,130,0,0,1,0.98377295589142288446,2.191185310317111945,115,1,1.1000000000000000888,0.9000000000000000222
6,1,120,41,0,0,1,0.96269851553947216605,4.8516831286754884545,115,1,1.1000000000000000888,0.9000000000000000222
7,1,0,0,0,0,1,1.0079306900091034027,3.8603360190085922454,230,1,1.1000000000000000888,0.9000000000000000222
8,2,63,14,0,0,1,0.97667716954609873348,-0.45441080086609159094,115,1,1.1000000000000000888,0.9000000000000000222
9,1,96,43,0,0,1,0.97571206693834533485,0.09948247728173233162,115,1,1.1000000000000000888,0.9000000000000000222
10,2,153,33,0,0,1,0.9907675659999077844,-1.3995050483138653519,230,1,1.1000000000000000888,0.9000000000000000222
11,1,83,21,0,0,1,0.98574416488656035895,-0.44799870167277011657,115,1,1.1000000000000000888,0.9000000000000000222
12,1,0,0,0,0,1,1.0026755215682110478,2.8832876367218518432,230,1,1.1000000000000000888,0.9000000000000000222
13,1,58,10,0,0,1,0.96205721281935496769,-3.4362101769742010582,115,1,1.1000000000000000888,0.9000000000000000222
14,1,160,60,0,0,1,0.94048041589149078412,-7.9731308165709160463,115,1,1.1000000000000000888,0.9000000000000000222
15,1,126.70000000000000284,23,0,0,1,0.95897633094977219326,-11.821370317708407072,115,1,1.1000000000000000888,0.9000000000000000222
16,1,0,0,0,0,1,1.0030544008802606548,-5.0220679038459303811,345,1,1.1000000000000000888,0.9000000000000000222
17,1,561,220,0,0,1,0.95942043576277946659,-17.39062195018733803,115,1,1.1000000000000000888,0.9000000000000000222
19,1,0,0,0,0,1,0.98825141684148665178,-1.4612303320426829334,230,1,1.1000000000000000888,0.9000000000000000222
20,2,605,120,0,0,1,0.95000180217987340026,-5.3657342327317740782,115,1,1.1000000000000000888,0.9000000000000000222
21,1,77,1,0,0,1,0.97567218107570641283,-0.76206802792805017344,230,1,1.1000000000000000888,0.9000000000000000222
22,1,81,23,0,0,1,0.93842738601956832145,-4.8182053192391718355,115,1,1.1000000000000000888,0.9000000000000000222
23,1,21,7,0,0,1,0.97493303362650252097,1.9249618900926690479,115,1,1.1000000000000000888,0.9000000000000000222
24,1,0,0,0,0,1,0.98923712201891433882,4.0204493858035892373,230,1,1.1000000000000000888,0.9000000000000000222
25,1,45,12,0,0,1,0.9477450705589740565,-0.9552080834498017925,115,1,1.1000000000000000888,0.9000000000000000222
26,1,28,9,0,0,1,0.9249122042736210858,-4.6176204200003869715,115,1,1.1000000000000000888,0.9000000000000000222
27,1,69,13,0,0,1,0.90742645023243106994,-8.2031674548846957862,115,1,1.1000000000000000888,0.9000000000000000222
33,1,55,6,0,0,1,0.97475709136913180064,-14.74822775713563594,115,1,1.1000000000000000888,0.9000000000000000222
34,1,0,0,0,0,1,1.0005259037215499252,-10.319550661789282486,345,1,1.1000000000000000888,0.9000000000000000222
35,1,0,0,0,0,1,0.97203994171306140615,-29.253202542654442198,115,1,1.1000000000000000888,0.9000000000000000222
36,1,0,0,0,0,1,0.92782873691554601514,-25.881695175915250928,230,1,1.1000000000000000888,0.9000000000000000222
37,1,85,32,0,0,1,0.9646572364372072439,-13.804915626385204419,115,1,1.1000000000000000888,0.9000000000000000222
38,1,155,18,0,0,1,0.96868104099276708396,-15.316203287335474315,115,1,1.1000000000000000888,0.9000000000000000222
39,1,0,0,0,0,1,1.0158577777357249428,-8.0472882457634078435,345,1,1.1000000000000000888,0.9000000000000000222
40,1,46,-21,0,0,1,0.97296290857794653917,-15.599505012081994693,115,1,1.1000000000000000888,0.9000000000000000222
