8,0,2.4310846269450774315,10,-10,0.99516786800758183507,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
10,0,8.4715938849230632002,20,-20,1.026978933112205894,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
20,0,10.149894732790954777,20,-20,0.99727545081307422681,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
63,0,24.990576799014441178,25,-25,0.98855347037991847525,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
76,0,31.065590983742751519,35,12,0.99126280613984740775,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
84,375,105.14022636267281996,240,-240,1.0402435996031311749,100,1,475,0,0,0,0,0,0,0,0,0,0,0,0
91,155,11.191152885670732076,96,-11,1.0301356166024460137,100,1,255,0,0,0,0,0,0,0,0,0,0,0,0
92,290,25.79531701987147585,153,-153,1.0416158928757721647,100,1,390,0,0,0,0,0,0,0,0,0,0,0,0
98,68,6.6408101625152156089,56,-30,1.0020298016808613095,100,1,168,0,0,0,0,0,0,0,0,0,0,0,0
108,117,8.7014837992264091326,77,-24,0.98582328866215418461,100,1,217,0,0,0,0,0,0,0,0,0,0,0,0
119,1930,1176.6422464821791891,1500,-500,1.0840418592735814318,100,1,2030,0,0,0,0,0,0,0,0,0,0,0,0
124,240,36.888680934627430474,120,-60,0.9931906624771545955,100,1,340,0,0,0,0,0,0,0,0,0,0,0,0
125,0,151.88120470587114141,200,-25,0.99823193051663705599,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
138,0,225.11245033429241857,350,-125,1.0147991115592045475,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
141,281,61.856345134888385928,75,-50,1.0227071467357859991,100,1,381,0,0,0,0,0,0,0,0,0,0,0,0
143,696,239.39522512791120334,300,-100,1.0583837326166689596,100,1,796,0,0,0,0,0,0,0,0,0,0,0,0
146,84,17.425245226789563446,35,-15,1.0341969007111770917,100,1,184,0,0,0,0,0,0,0,0,0,0,0,0
147,217,-9.8494092961975781009,100,-50,1.0491019430606438601,100,1,317,0,0,0,0,0,0,0,0,0,0,0,0
149,103,7.8069835046237798792,50,-25,1.0527404805075797345,100,1,203,0,0,0,0,0,0,0,0,0,0,0,0
152,372,-31.991994210797066955,175,-50,1.0343887756794083455,100,1,472,0,0,0,0,0,0,0,0,0,0,0,0
153,216,-34.603826573366660568,90,-50,1.0229952637834138773,100,1,316,0,0,0,0,0,0,0,0,0,0,0,0
156,0,-9.7760309402204796925,15,-10,0.97867496101892159643,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
170,205,86.780712703459741419,90,-40,0.98671133801971988575,100,1,305,0,0,0,0,0,0,0,0,0,0,0,0
171,0,117.70016857213894923,150,-50,0.95419559338022230666,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
176,228,1.0431323830356689086,90,-45,1.0470192108190425895,100,1,328,0,0,0,0,0,0,0,0,0,0,0,0
177,84,33.843421825640220391,35,-15,1.0183355537659539714,100,1,184,0,0,0,0,0,0,0,0,0,0,0,0
185,200,32.582702025005431778,80,-50,1.0335597469234418799,100,1,300,0,0,0,0,0,0,0,0,0,0,0,0
186,1200,206.10283698369750027,400,-100,1.0250122590764827457,100,1,1300,0,0,0,0,0,0,0,0,0,0,0,0
187,1200,138.66743478275662937,400,-100,1.0200527427745706976,100,1,1300,0,0,0,0,0,0,0,0,0,0,0,0
190,475,-169.31970786025598841,300,-300,1.0522353855647827992,100,1,575,0,0,0,0,0,0,0,0,0,0,0,0
191,1973,648.95936235482895427,1000,-1000,1.0998834678743418802,100,1,2073,0,0,0,0,0,0,0,0,0,0,0,0
198,424,171.30611915837187098,260,-260,1.0747812492352111224,100,1,524,0,0,0,0,0,0,0,0,0,0,0,0
213,272,33.367110353600736516,150,-150,1.000633608861613677,100,1,372,0,0,0,0,0,0,0,0,0,0,0,0
220,100,-49.665698993117757709,60,-60,1.0012171725906935382,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
221,450,272.91571208536549875,320,-320,1.0060213418062378121,100,1,550,0,0,0,0,0,0,0,0,0,0,0,0
222,250,127.64293455663755594,300,-300,0.98941544161938255186,100,1,350,0,0,0,0,0,0,0,0,0,0,0,0
227,303,217.43903022278038861,300,-300,0.97485994641885043155,100,1,403,0,0,0,0,0,0,0,0,0,0,0,0
230,345,1.5055339064668373794,250,-250,1.0116089839833919406,100,1,445,0,0,0,0,0,0,0,0,0,0,0,0
233,300,197.16464256301549085,500,-500,1.0348486551049165261,100,1,400,0,0,0,0,0,0,0,0,0,0,0,0
236,600,106.86646579315902272,300,-300,1.0064483430027377775,100,1,700,0,0,0,0,0,0,0,0,0,0,0,0
238,250,164.25462309520389681,200,-200,1.0024061517784248476,100,1,350,0,0,0,0,0,0,0,0,0,0,0,0
239,550,104.54349638216802987,400,-400,1.0080022392646885709,100,1,650,0,0,0,0,0,0,0,0,0,0,0,0
241,575.42999999999994998,-31.894922898569461722,600,-600,1.0274412892387574381,100,1,675.42999999999994998,0,0,0,0,0,0,0,0,0,0,0,0
242,170,71.096007518336946873,100,40,0.99937718483638116052,100,1,270,0,0,0,0,0,0,0,0,0,0,0,0
243,84,50.929603877985819338,80,40,1.0138429539781526056,100,1,184,0,0,0,0,0,0,0,0,0,0,0,0
7001,467,149.21890752566201854,210,-210,1.0149745419897870935,100,1,567,0,0,0,0,0,0,0,0,0,0,0,0
7002,623,186.06926376954857005,280,-280,1.0166128947514996295,100,1,723,0,0,0,0,0,0,0,0,0,0,0,0
7003,1210,395.50985072174751167,420,-420,1.0665141876631445417,100,1,1310,0,0,0,0,0,0,0,0,0,0,0,0
7011,234,21.44307533670257726,100,-100,1.0081244966496554216,100,1,334,0,0,0,0,0,0,0,0,0,0,0,0
7012,372,172.02744791450976436,224,-224,1.0270511791450382955,100,1,472,0,0,0,0,0,0,0,0,0,0,0,0
7017,330,270.04393584740620327,350,0,1.0141239537171071738,100,1,430,0,0,0,0,0,0,0,0,0,0,0,0
7023,185,51.016399653519350466,120,0,1.013496357987168528,100,1,285,0,0,0,0,0,0,0,0,0,0,0,0
7024,410,91.657131197142348356,224,-224,1.0362229369703015447,100,1,510,0,0,0,0,0,0,0,0,0,0,0,0
7039,500,170.37506364237901835,200,-200,1.0764087767538657037,100,1,600,0,0,0,0,0,0,0,0,0,0,0,0
7044,37,18.927844940341710611,42,0,0.99059793912465843313,100,1,137,0,0,0,0,0,0,0,0,0,0,0,0
7049,437.49067577623986836,0.71519895769466024227,10,0,0.99022618365692993692,100,1,2399.0050000000001091,0,0,0,0,0,0,0,0,0,0,0,0
7055,45,12.796996615282523635,25,0,0.99938853574043040595,100,1,145,0,0,0,0,0,0,0,0,0,0,0,0
7057,165,45.744833460401679304,90,-90,1.0246453217288400417,100,1,265,0,0,0,0,0,0,0,0,0,0,0,0
7061,400,134.86939349077363204,150,-150,1.0569073084039768418,100,1,500,0,0,0,0,0,0,0,0,0,0,0,0
7062,400,145.09914361440976904,150,0,1.0480394466505493778,100,1,500,0,0,0,0,0,0,0,0,0,0,0,0
