1,1,90,49,0,0,1,0.99451482165584603745,5.7136519061049808599,115,1,1.1000000000000000888,0.9000000000000000222
2,1,56,15,0,0,1,1.0214442222343234068,7.5895635349978078921,115,1,1.1000000000000000888,0.9000000000000000222
3,1,20,0,0,0,1,1.034092097929630194,6.3031342518573518774,230,1,1.1000000000000000888,0.9000000000000000222
4,1,0,0,0,0,1,1.0779069127832741071,4.5266692291658241487,345,1,1.1000000000000000888,0.9000000000000000222
5,1,353,130,0,0,1,0.98511865211953120181,4.3770420213566367806,115,1,1.1000000000000000888,0.9000000000000000222
6,1,120,41,0,0,1,1.0149620395955751828,6.8113795494309288259,115,1,1.1000000000000000888,0.9000000000000000222
7,1,0,0,0,0,1,1.0303044092586963743,5.8861912621234875331,230,1,1.1000000000000000888,0.9000000000000000222
8,2,63,14,0,0,1,0.99672935955824382148,2.2994311629331725122,115,1,1.1000000000000000888,0.9000000000000000222
9,1,96,43,0,0,1,0.97393336114844220042,2.5489379377183563058,115,1,1.1000000000000000888,0.9000000000000000222
10,2,153,33,0,0,1,1.0026727824954415613,1.0867210662796895626,230,1,1.1000000000000000888,0.9000000000000000222
11,1,83,21,0,0,1,0.9809668365703672066,2.248343400819408533,115,1,1.1000000000000000888,0.9000000000000000222
12,1,0,0,0,0,1,1.0251866066525781029,5.0121019027927111722,230,1,1.1000000000000000888,0.9000000000000000222
13,1,58,10,0,0,1,0.97317667574471111713,-0.82480462535418030967,115,1,1.1000000000000000888,0.9000000000000000222
14,1,160,60,0,0,1,0.98155316053812502464,-4.7836289516443155634,115,1,1.1000000000000000888,0.9000000000000000222
15,1,126.70000000000000284,23,0,0,1,1.0180043520319783656,-8.300045338224101954,115,1,1.1000000000000000888,0.9000000000000000222
16,1,0,0,0,0,1,1.065240611467412668,-2.2758847051191914979,345,1,1.1000000000000000888,0.9000000000000000222
17,1,561,220,0,0,1,1.0439408752765195754,-12.152744417400707988,115,1,1.1000000000000000888,0.9000000000000000222
19,1,0,0,0,0,1,1.0056413076278412078,1.1026323476004409319,230,1,1.1000000000000000888,0.9000000000000000222
20,2,605,120,0,0,1,0.97686042881092494117,-2.7319686073282918315,115,1,1.1000000000000000888,0.9000000000000000222
21,1,77,1,0,0,1,0.99781155156408118945,1.6105775372582860072,230,1,1.1000000000000000888,0.9000000000000000222
